verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse,study_edition,book_scroll,cmpl_syntax
14035,NGC[,MT,Genesis,27,25,HGCH,W J>MR HGCH LJ W >KLH M YJD BNJ LM<N TBRKK NPCJ W JGC LW W J>KL W JB> LW JJN W JCT,NA,hif,impv,HGCH LJ,NA,LJ,L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
14046,NGC[,MT,Genesis,27,25,JGC,W J>MR HGCH LJ W >KLH M YJD BNJ LM<N TBRKK NPCJ W JGC LW W J>KL W JB> LW JJN W JCT,NA,hif,wayq,W JGC LW,NA,LW,L,to him,0,prep,person,anim,det,prsf,simple,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
14051,BW>[,MT,Genesis,27,25,JB>,W J>MR HGCH LJ W >KLH M YJD BNJ LM<N TBRKK NPCJ W JGC LW W J>KL W JB> LW JJN W JCT,NA,hif,wayq,W JB> LW JJN,NA,LW,L,to him,0,prep,person,anim,det,prsf,simple,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
14162,BW>[,MT,Genesis,27,31,JB>,W J<F GM HW> MV<MJM W JB> L >BJW W J>MR L >BJW JQM >BJ W J>KL M YJD BNW B <BWR TBRKNJ NPCK,NA,hif,wayq,W JB> L >BJW,NA,L >BJW,L >B/,to his father,0,prep,person,anim,det,subs,complex,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
14209,BW>[,MT,Genesis,27,33,JB>,W JXRD JYXQ XRDH GDLH <D M>D W J>MR MJ >PW> HW> H YD YJD W JB> LJ W >KL M KL B VRM TBW> W >BRKHW GM BRWK JHJH,NA,hif,wayq,W JB> LJ,NA,LJ,L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
14433,BRX[,MT,Genesis,27,43,BRX,W <TH BNJ CM< B QLJ W QWM BRX LK >L LBN >XJ XRNH,NA,qal,impv,BRX LK >L LBN >XJ XRNH,NA,>L LBN >XJ,>L LBN=/ >X/,to Laban my brother,0,prep,person,anim,det,nmpr,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
14433,BRX[,MT,Genesis,27,43,BRX,W <TH BNJ CM< B QLJ W QWM BRX LK >L LBN >XJ XRNH,NA,qal,impv,BRX LK >L LBN >XJ XRNH,NA,XRNH,XRN/,to Haran,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
14520,HLK[,MT,Genesis,28,2,LK,QWM LK PDNH >RM BJTH BTW>L >BJ >MK W QX LK M CM >CH M BNWT LBN >XJ >MK,NA,qal,impv,LK PDNH >RM BJTH BTW>L >BJ >MK,NA,PDNH >RM,PDN/ >RM/,to Paddan-aram,1,dir-he,toponym,inanim,det,nmpr,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
14520,HLK[,MT,Genesis,28,2,LK,QWM LK PDNH >RM BJTH BTW>L >BJ >MK W QX LK M CM >CH M BNWT LBN >XJ >MK,NA,qal,impv,LK PDNH >RM BJTH BTW>L >BJ >MK,NA,BJTH BTW>L >BJ >MK,BJT/ BTW>L/ >B/ >M/,to the house of Bethuel father of your mother,1,dir-he,place,inanim,det,subs,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
14579,HLK[,MT,Genesis,28,5,JLK,W JCLX JYXQ >T J<QB W JLK PDNH >RM >L LBN BN BTW>L H >RMJ >XJ RBQH >M J<QB W <FW,NA,qal,wayq,W JLK PDNH >RM >L LBN BN BTW>L H >RMJ >XJ RBQH >M J<QB W <FW,NA,PDNH >RM,PDN/ >RM/,to Paddan-aram,1,dir-he,toponym,inanim,det,nmpr,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
14579,HLK[,MT,Genesis,28,5,JLK,W JCLX JYXQ >T J<QB W JLK PDNH >RM >L LBN BN BTW>L H >RMJ >XJ RBQH >M J<QB W <FW,NA,qal,wayq,W JLK PDNH >RM >L LBN BN BTW>L H >RMJ >XJ RBQH >M J<QB W <FW,NA,>L LBN BN BTW>L H >RMJ >XJ RBQH >M J<QB W <FW,>L LBN=/ BN/ BTW>L/ H >RMJ/ >X/ RBQH/ >M/ J<QB/ W <FW/,"to Laban son of Bethuel the Aramean, the brother of Rebekah, the mother of Jacob and Esau",0,prep,person,anim,det,nmpr,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
14636,HLK[,MT,Genesis,28,7,JLK,W JCM< J<QB >L >BJW W >L >MW W JLK PDNH >RM,NA,qal,wayq,W JLK PDNH >RM,NA,PDNH >RM,PDN/ >RM/,to Paddan-aram,1,dir-he,toponym,inanim,det,nmpr,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
14651,HLK[,MT,Genesis,28,9,JLK,W JLK <FW >L JCM<>L W JQX >T MXLT BT JCM<>L BN >BRHM >XWT NBJWT <L NCJW LW L >CH,NA,qal,wayq,W JLK <FW >L JCM<>L,<FW,>L JCM<>L,>L JCM<>L/,to Ishmael,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
14677,HLK[,MT,Genesis,28,10,JLK,W JY> J<QB M B>R CB< W JLK XRNH,NA,qal,wayq,W JLK XRNH,NA,XRNH,XRN/,to Haran,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
14790,CWB[,MT,Genesis,28,15,HCBTJK,W HNH >NKJ <MK W CMRTJK B KL >CR TLK W HCBTJK >L H >DMH H Z>T KJ L> ><ZBK <D >CR >M <FJTJ >T >CR DBRTJ LK,NA,hif,perf,W HCBTJK >L H >DMH H Z>T,NA,>L H >DMH H Z>T,>L H >DMH/ H Z>T,to this land,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
14919,CWB[,MT,Genesis,28,21,CBTJ,W CBTJ B CLWM >L BJT >BJ W HJH JHWH LJ L >LHJM,NA,qal,perf,W CBTJ B CLWM >L BJT >BJ,NA,>L BJT >BJ,>L BJT/ >B/,to the house of my father,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
14955,HLK[,MT,Genesis,29,1,JLK,W JF> J<QB RGLJW W JLK >RYH BNJ QDM,NA,qal,wayq,W JLK >RYH BNJ QDM,NA,>RYH BNJ QDM,>RY/ BN/ QDM/,to the land of the sons of the east,1,dir-he,place,inanim,det,subs,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
15014,CWB[,MT,Genesis,29,3,HCJBW,W N>SPW CMH KL H <DRJM W GLLW >T H >BN M <L PJ H B>R W HCQW >T H Y>N W HCJBW >T H >BN <L PJ H B>R L MQMH,NA,hif,perf,W HCJBW >T H >BN <L PJ H B>R L MQMH,NA,<L PJ H B>R,<L PH/ H B>R/,on / upon the mouth of the well,0,prep,object,inanim,det,subs,complex,factive,goal,<L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
15213,BW>[,MT,Genesis,29,13,JBJ>HW,W JHJ K CM< LBN >T CM< J<QB BN >XTW W JRY L QR>TW W JXBQ LW W JNCQ LW W JBJ>HW >L BJTW W JSPR L LBN >T KL H DBRJM H >LH,NA,hif,wayq,W JBJ>HW >L BJTW,NA,>L BJTW,>L BJT/,in / to his house,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
15365,BW>[,MT,Genesis,29,23,JB>,W JHJ B <RB W JQX >T L>H BTW W JB> >TH >LJW W JB> >LJH,NA,hif,wayq,W JB> >TH >LJW,NA,>LJW,>L,to him,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
15790,BW>[,MT,Genesis,30,14,JB>,W JLK R>WBN B JMJ QYJR XVJM W JMY> DWD>JM B FDH W JB> >TM >L L>H >MW W T>MR RXL >L L>H TNJ N> LJ M DWD>J BNK,NA,hif,wayq,W JB> >TM >L L>H >MW,NA,>L L>H >MW,>L L>H/ >M/,to Leah his mother,0,prep,person,anim,det,nmpr,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
15849,BW>[,MT,Genesis,30,16,TBW>,W JB> J<QB MN H FDH B <RB W TY> L>H L QR>TW W T>MR >LJ TBW> KJ FKR FKRTJK B DWD>J BNJ W JCKB <MH B LJLH HW>,NA,qal,impf,>LJ TBW>,NA,>LJ,>L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
15983,HLK[,MT,Genesis,30,25,>LKH,W JHJ K >CR JLDH RXL >T JWSP W J>MR J<QB >L LBN CLXNJ W >LKH >L MQWMJ W L >RYJ,NA,qal,impf,W >LKH >L MQWMJ W L >RYJ,NA,>L MQWMJ,>L MQWM/,to my place,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
15983,HLK[,MT,Genesis,30,25,>LKH,W JHJ K >CR JLDH RXL >T JWSP W J>MR J<QB >L LBN CLXNJ W >LKH >L MQWMJ W L >RYJ,NA,qal,impf,W >LKH >L MQWMJ W L >RYJ,NA,L >RYJ,L >RY/,to my country,0,prep,place,inanim,det,subs,complex,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
16426,CWB[,MT,Genesis,31,3,CWB,W J>MR JHWH >L J<QB CWB >L >RY >BWTJK W L MWLDTK W >HJH <MK,NA,qal,impv,CWB >L >RY >BWTJK W L MWLDTK,NA,>L >RY >BWTJK,>L >RY/ >B/,to the land of your father,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
16426,CWB[,MT,Genesis,31,3,CWB,W J>MR JHWH >L J<QB CWB >L >RY >BWTJK W L MWLDTK W >HJH <MK,NA,qal,impv,CWB >L >RY >BWTJK W L MWLDTK,NA,L MWLDTK,L MWLDT/,to your kindred,0,prep,group,anim,det,subs,complex,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
16619,CWB[,MT,Genesis,31,13,CWB,>NKJ H >L BJT_>L >CR MCXT CM MYBH >CR NDRT LJ CM NDR <TH QWM Y> MN H >RY H Z>T W CWB >L >RY MWLDTK,NA,qal,impv,W CWB >L >RY MWLDTK,NA,>L >RY MWLDTK,>L >RY/ MWLDT/,to the land of your kindred,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
16707,BW>[,MT,Genesis,31,18,BW>,W JNHG >T KL MQNHW W >T KL RKCW >CR RKC MQNH QNJNW >CR RKC B PDN >RM L BW> >L JYXQ >BJW >RYH KN<N,NA,qal,infc,L BW> >L JYXQ >BJW >RYH KN<N,NA,>L JYXQ >BJW,>L JYXQ/ >B/,to Isaac his father,0,prep,person,anim,det,nmpr,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
16707,BW>[,MT,Genesis,31,18,BW>,W JNHG >T KL MQNHW W >T KL RKCW >CR RKC MQNH QNJNW >CR RKC B PDN >RM L BW> >L JYXQ >BJW >RYH KN<N,NA,qal,infc,L BW> >L JYXQ >BJW >RYH KN<N,NA,>RYH KN<N,>RY/ KN<N/,to the land of Canaan,1,dir-he,toponym,inanim,det,subs,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
16796,BW>[,MT,Genesis,31,24,JB>,W JB> >LHJM >L LBN H >RMJ B XLM H LJLH W J>MR LW HCMR LK PN TDBR <M J<QB M VWB <D R<,NA,qal,wayq,W JB> >LHJM >L LBN H >RMJ B XLM H LJLH,>LHJM,>L LBN H >RMJ,>L LBN=/ H >RMJ/,to Laban the Syrian,0,prep,person,anim,det,nmpr,complex,fictive,goal,>L,NA,NA,NA,NA,NA,god came to Laban in a dream,NA,NA,Genesis_MT,prepositional
16976,BW>[,MT,Genesis,31,33,JB>,W JB> LBN B >HL J<QB W B >HL L>H W B >HL CTJ H >MHT W L> MY> W JY> M >HL L>H W JB> B >HL RXL,NA,qal,wayq,W JB> LBN B >HL J<QB W B >HL L>H W B >HL CTJ H >MHT,LBN,B >HL J<QB,B >HL/ J<QB/,into the tent of Jacob,0,prep,place,inanim,det,subs,complex,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
16976,BW>[,MT,Genesis,31,33,JB>,W JB> LBN B >HL J<QB W B >HL L>H W B >HL CTJ H >MHT W L> MY> W JY> M >HL L>H W JB> B >HL RXL,NA,qal,wayq,W JB> LBN B >HL J<QB W B >HL L>H W B >HL CTJ H >MHT,NA,B >HL L>H,B >HL/ L>H/,into the tent of Leah,0,prep,place,inanim,det,subs,complex,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
16976,BW>[,MT,Genesis,31,33,JB>,W JB> LBN B >HL J<QB W B >HL L>H W B >HL CTJ H >MHT W L> MY> W JY> M >HL L>H W JB> B >HL RXL,NA,qal,wayq,W JB> LBN B >HL J<QB W B >HL L>H W B >HL CTJ H >MHT,NA,B >HL CTJ H >MHT,B >HL/ CNJM/ H >MH/,into the tents of the two maidservants,0,prep,place,inanim,det,subs,complex,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17000,BW>[,MT,Genesis,31,33,JB>,W JB> LBN B >HL J<QB W B >HL L>H W B >HL CTJ H >MHT W L> MY> W JY> M >HL L>H W JB> B >HL RXL,NA,qal,wayq,W JB> B >HL RXL,NA,B >HL RXL,B >HL/ RXL=/,into the tent of Rachel,0,prep,place,inanim,det,subs,complex,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17117,BW>[,MT,Genesis,31,39,HB>TJ,VRPH L> HB>TJ >LJK >NKJ >XVNH M JDJ TBQCNH GNBTJ JWM W GNBTJ LJLH,NA,hif,perf,VRPH L> HB>TJ >LJK,NA,>LJK,>L,to you,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17368,<BR[,MT,Genesis,31,52,><BR,<D H GL H ZH W <DH H MYBH >M >NJ L> ><BR >LJK >T H GL H ZH W >M >TH L> T<BR >LJ >T H GL H ZH W >T H MYBH H Z>T L R<H,NA,qal,impf,>M >NJ L> ><BR >LJK >T H GL H ZH,>NJ,>LJK,>L,to you,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17379,<BR[,MT,Genesis,31,52,T<BR,<D H GL H ZH W <DH H MYBH >M >NJ L> ><BR >LJK >T H GL H ZH W >M >TH L> T<BR >LJ >T H GL H ZH W >T H MYBH H Z>T L R<H,NA,qal,impf,W >M >TH L> T<BR >LJ >T H GL H ZH W >T H MYBH H Z>T L R<H,>TH,>LJ,>L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17451,CWB[,MT,Genesis,32,1,JCB,W JCKM LBN B BQR W JNCQ L BNJW W L BNWTJW W JBRK >THM W JLK W JCB LBN L MQMW,NA,qal,wayq,W JCB LBN L MQMW,LBN,L MQMW,L MQWM/,to his place,0,prep,place,inanim,det,subs,complex,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17540,CWB[,MT,Genesis,32,7,JCBW,W JCBW H ML>KJM >L J<QB L >MR B>NW >L >XJK >L <FW W GM HLK L QR>TK W >RB< M>WT >JC <MW,NA,qal,wayq,W JCBW H ML>KJM >L J<QB,H ML>KJM,>L J<QB,>L J<QB/,to Jacob,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17547,BW>[,MT,Genesis,32,7,B>NW,W JCBW H ML>KJM >L J<QB L >MR B>NW >L >XJK >L <FW W GM HLK L QR>TK W >RB< M>WT >JC <MW,NA,qal,perf,B>NW >L >XJK >L <FW,NA,>L >XJK,>L >X/,to your brother,0,prep,person,anim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17547,BW>[,MT,Genesis,32,7,B>NW,W JCBW H ML>KJM >L J<QB L >MR B>NW >L >XJK >L <FW W GM HLK L QR>TK W >RB< M>WT >JC <MW,NA,qal,perf,B>NW >L >XJK >L <FW,NA,>L <FW,>L <FW/,to Esau,0,prep,person,anim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17593,BW>[,MT,Genesis,32,9,JBW>,W J>MR >M JBW> <FW >L H MXNH H >XT W HKHW W HJH H MXNH H NC>R L PLJVH,NA,qal,impf,>M JBW> <FW >L H MXNH H >XT,<FW,>L H MXNH H >XT,>L H MXNH/ H >XD/,to the one camp,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17624,CWB[,MT,Genesis,32,10,CWB,W J>MR J<QB >LHJ >BJ >BRHM W >LHJ >BJ JYXQ JHWH H >MR >LJ CWB L >RYK W L MWLDTK W >JVJBH <MK,NA,qal,impv,CWB L >RYK W L MWLDTK,NA,L >RYK,L >RY/,to your land,0,prep,place,inanim,det,subs,complex,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17624,CWB[,MT,Genesis,32,10,CWB,W J>MR J<QB >LHJ >BJ >BRHM W >LHJ >BJ JYXQ JHWH H >MR >LJ CWB L >RYK W L MWLDTK W >JVJBH <MK,NA,qal,impv,CWB L >RYK W L MWLDTK,NA,L MWLDTK,L MWLDT/,to your kindred,0,prep,group,anim,det,subs,complex,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17712,BW>[,MT,Genesis,32,14,B>,W JLN CM B LJLH H HW> W JQX MN H B> B JDW MNXH L <FW >XJW,NA,qal,ptca,MN H B> B JDW,NA,B JDW,B JD/,to his hand,0,prep,body part,inanim,det,subs,complex,fictive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17788,HLK[,MT,Genesis,32,18,TLK,W JYW >T H R>CWN L >MR KJ JPGCK <FW >XJ W C>LK L >MR L MJ >TH W >NH TLK W L MJ >LH L PNJK,NA,qal,impf,W >NH TLK,NA,>NH,>N,where,0,vc,interrogative pronoun,inanim,und,ppin,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
17859,HLK[,MT,Genesis,32,21,HLKT,W >MRTM GM HNH <BDK J<QB >XRJNW KJ >MR >KPRH PNJW B MNXH H HLKT L PNJ W >XRJ KN >R>H PNJW >WLJ JF> PNJ,NA,qal,ptca,H HLKT L PNJ,NA,L PNJ,L PNH/,before / in front of me,0,prep,person,anim,det,prsf,simple,fictive,goal,L PNH/,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
17871,<BR[,MT,Genesis,32,22,T<BR,W T<BR H MNXH <L PNJW W HW> LN B LJLH H HW> B MXNH,NA,qal,wayq,W T<BR H MNXH <L PNJW,H MNXH,<L PNJW,<L PNH/,before him,0,prep,person,anim,det,prsf,simple,fictive,goal,<L PNH/,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
18140,NGC[,MT,Genesis,33,3,GCTW,W HW> <BR L PNJHM W JCTXW >RYH CB< P<MJM <D GCTW <D >XJW,NA,qal,infc,<D GCTW <D >XJW,NA,<D >XJW,<D >X/,to his brother,0,prep,person,anim,det,subs,complex,factive,goal,<D,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
18272,BW>[,MT,Genesis,33,11,HB>T,QX N> >T BRKTJ >CR HB>T LK KJ XNNJ >LHJM W KJ JC LJ KL W JPYR BW W JQX,NA,hof,perf,>CR HB>T LK,NA,LK,L,to you,0,prep,person,anim,det,prsf,simple,fictive,goal,L,NA,NA,NA,NA,NA,my blessing that is brought to you,NA,NA,Genesis_MT,prepositional
18347,BW>[,MT,Genesis,33,14,>B>,J<BR N> >DNJ L PNJ <BDW W >NJ >TNHLH L >VJ L RGL H ML>KH >CR L PNJ W L RGL H JLDJM <D >CR >B> >L >DNJ F<JRH,NA,qal,impf,<D >CR >B> >L >DNJ F<JRH,NA,>L >DNJ,>L >DWN/,to my lord,1,prep,person,anim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
18347,BW>[,MT,Genesis,33,14,>B>,J<BR N> >DNJ L PNJ <BDW W >NJ >TNHLH L >VJ L RGL H ML>KH >CR L PNJ W L RGL H JLDJM <D >CR >B> >L >DNJ F<JRH,NA,qal,impf,<D >CR >B> >L >DNJ F<JRH,NA,F<JRH,F<JR====/,to Seir,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
18372,CWB[,MT,Genesis,33,16,JCB,W JCB B JWM H HW> <FW L DRKW F<JRH,NA,qal,wayq,W JCB B JWM H HW> <FW L DRKW F<JRH,<FW,F<JRH,F<JR====/,to Seir,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
18384,NS<[,MT,Genesis,33,17,NS<,W J<QB NS< SKTH W JBN LW BJT W L MQNHW <FH SKT <L KN QR> CM H MQWM SKWT,NA,qal,perf,W J<QB NS< SKTH,J<QB,SKTH,SKWT/,to Succoth,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
18403,BW>[,MT,Genesis,33,18,JB>,W JB> J<QB CLM <JR CKM >CR B >RY KN<N B B>W M PDN >RM W JXN >T PNJ H <JR,NA,qal,wayq,W JB> J<QB CLM <JR CKM,J<QB,<JR CKM,<JR/ CKM=/,to the city of Shechem,0,vc,toponym,inanim,det,subs,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
18543,JY>[,MT,Genesis,34,6,JY>,W JY> XMWR >BJ CKM >L J<QB L DBR >TW,NA,qal,wayq,W JY> XMWR >BJ CKM >L J<QB,XMWR >BJ CKM,>L J<QB,>L J<QB/,to Jacob,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
18785,BW>[,MT,Genesis,34,20,JB>,W JB> XMWR W CKM BNW >L C<R <JRM W JDBRW >L >NCJ <JRM L >MR,NA,qal,wayq,W JB> XMWR W CKM BNW >L C<R <JRM,XMWR W CKM BNW,>L C<R <JRM,>L C<R/ <JR/,to the gate of their city,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
18883,JY>[,MT,Genesis,34,24,JY>J,W JCM<W >L XMWR W >L CKM BNW KL JY>J C<R <JRW W JMLW KL ZKR KL JY>J C<R <JRW,NA,qal,ptca,W JCM<W >L XMWR W >L CKM BNW KL JY>J C<R <JRW,KL JY>J C<R <JRW,>L XMWR,>L XMWR=/,to Hamor,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
18883,JY>[,MT,Genesis,34,24,JY>J,W JCM<W >L XMWR W >L CKM BNW KL JY>J C<R <JRW W JMLW KL ZKR KL JY>J C<R <JRW,NA,qal,ptca,W JCM<W >L XMWR W >L CKM BNW KL JY>J C<R <JRW,KL JY>J C<R <JRW,>L CKM BNW,>L CKM==/ BN/,to Shechem his son,0,prep,person,anim,det,nmpr,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
19052,<LH[,MT,Genesis,35,1,<LH,W J>MR >LHJM >L J<QB QWM <LH BJT_>L W CB CM W <FH CM MZBX L >L H NR>H >LJK B BRXK M PNJ <FW >XJK,NA,qal,impv,<LH BJT_>L,NA,BJT_>L,BJT_>L/,to Bethel,0,vc,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
19099,<LH[,MT,Genesis,35,3,N<LH,W NQWMH W N<LH BJT_>L W ><FH CM MZBX L >L H <NH >TJ B JWM YRTJ W JHJ <MDJ B DRK >CR HLKTJ,NA,qal,impf,W N<LH BJT_>L,NA,BJT_>L,BJT_>L/,to Bethel,0,vc,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
19169,BW>[,MT,Genesis,35,6,JB>,W JB> J<QB LWZH >CR B >RY KN<N HW> BJT_>L HW> W KL H <M >CR <MW,NA,qal,wayq,W JB> J<QB LWZH HW> W KL H <M,J<QB HW> W KL H <M,LWZH,LWZ=/,to Luz,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
19358,BW>[,MT,Genesis,35,16,BW>,W JS<W M BJT_>L W JHJ <WD KBRT H >RY L BW> >PRTH W TLD RXL W TQC B LDTH,NA,qal,infc,L BW> >PRTH,NA,>PRTH,>PRT/,to Ephrathah,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
19508,BW>[,MT,Genesis,35,27,JB>,W JB> J<QB >L JYXQ >BJW MMR> QRJT_H>RB< HW> XBRWN >CR GR CM >BRHM W JYXQ,NA,qal,wayq,W JB> J<QB >L JYXQ >BJW MMR> QRJT_H>RB<,J<QB,>L JYXQ >BJW,>L JYXQ/ >B/,to Isaac his father,0,prep,person,anim,det,nmpr,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,prepositional
19508,BW>[,MT,Genesis,35,27,JB>,W JB> J<QB >L JYXQ >BJW MMR> QRJT_H>RB< HW> XBRWN >CR GR CM >BRHM W JYXQ,NA,qal,wayq,W JB> J<QB >L JYXQ >BJW MMR> QRJT_H>RB<,J<QB,MMR> QRJT_H>RB<,MMR>=/ QRJT_>RB</,at Mamre of Kiriath-arba,0,vc,toponym,inanim,det,nmpr,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genesis_MT,non-prepositional
