,verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4
717,228150,HLK[,MT,Isaiah,45,16,HLKW,BWCW W GM NKLMW KLM JXDW HLKW B KLMH XRCJ YJRJM,JXDW HLKW B KLMH XRCJ YJRJM,XRCJ YJRJM,,,,,qal,perf,,,,
718,1911746,HLK[,1Qisaa,Isaiah,45,16,JLKW,BWCW W GM NKLMW KWLMH JXDJW W JLKW B KLMH XWRCJ YWRJM,,,,,0,,qal,impf,,,,
719,227906,HLK[,MT,Isaiah,45,2,>LK,>NJ L PNJK >LK W HDWRJM >WCR DLTWT NXWCH >CBR W BRJXJ BRZL >GD<,>NJ L PNJK >LK,>NJ,,,,,qal,impf,,,,
720,1911488,HLK[,1Qisaa,Isaiah,45,2,>LK,>NJ L PNJKH >LK W HRRJM J>WCR DLTWT NXWCH >CBWR W BRJXJ BRZL >GD<,,,,,0,,qal,impf,,,,
721,228222,BW>[,MT,Isaiah,45,20,B>W,HQBYW W B>W HTNGCW JXDW PLJVJ H GWJM L> JD<W H NF>JM >T <Y PSLM W MTPLLJM >L >L L> JWCJ<,W B>W,,,,,,qal,impv,,,,
722,228223,NGC[,MT,Isaiah,45,20,HTNGCW,HQBYW W B>W HTNGCW JXDW PLJVJ H GWJM L> JD<W H NF>JM >T <Y PSLM W MTPLLJM >L >L L> JWCJ<,HTNGCW JXDW,,,,,,hit,impv,,,,
723,1911823,BW>[,1Qisaa,Isaiah,45,20,BW>W,HQBYW W BW>W HTNGCW W >TJW PLJVJ H GW>JM LW> JD<W H NWF>JM >T <Y PSLMH W MTPLLJM >L >L LW> JWCJ<,,,,,0,,qal,impv,,,,
724,1911824,NGC[,1Qisaa,Isaiah,45,20,HTNGCW,HQBYW W BW>W HTNGCW W >TJW PLJVJ H GW>JM LW> JD<W H NWF>JM >T <Y PSLMH W MTPLLJM >L >L LW> JWCJ<,,,,,0,,hitpael,impv,,,,
725,1911826,>TH[,1Qisaa,Isaiah,45,20,>TJW,HQBYW W BW>W HTNGCW W >TJW PLJVJ H GW>JM LW> JD<W H NWF>JM >T <Y PSLMH W MTPLLJM >L >L LW> JWCJ<,,,,,0,,qal,impv,,,,
726,228243,NGC[,MT,Isaiah,45,21,HGJCW,HGJDW W HGJCW >P JW<YW JXDW MJ HCMJ< Z>T M QDM M >Z HGJDH H LW> >NJ JHWH W >JN <WD >LHJM M BL<DJ >L YDJQ W MWCJ< >JN ZWLTJ,W HGJCW,,,,,,hif,impv,,,,
727,1911846,NGC[,1Qisaa,Isaiah,45,21,HGJCW,HGJDW W HGJCW >P JW<YW JXDJW MJ> HCMJ< ZW>T M QDM M >Z HGJDH H LW> >NJ JHWH W >JN <WD >LWHJM M BL<DJ >L YDJQ W MWCJ< W >JN ZWLTJ,,,,,0,,hifil,impv,,,,
728,228271,PNH[,MT,Isaiah,45,22,PNW,PNW >LJ W HWC<W KL >PSJ >RY KJ >NJ >L W >JN <WD,PNW >LJ,,>LJ,0,,,qal,impv,>LJ,,,
729,1911876,PNH[,1Qisaa,Isaiah,45,22,PNW,PNW >LJ W HWCJ<W KWL >PSJ >RY KJ> >NJ >L W >JN <WD,,,>LJ,0,0,,qal,impv,>LJ,,,
730,228286,JY>[,MT,Isaiah,45,23,JY>,BJ NCB<TJ JY> M PJ YDQH DBR W L> JCWB KJ LJ TKR< KL BRK TCB< KL LCWN,JY> M PJ YDQH DBR,DBR,M PJ,0,,,qal,perf,M,,,
731,228293,CWB[,MT,Isaiah,45,23,JCWB,BJ NCB<TJ JY> M PJ YDQH DBR W L> JCWB KJ LJ TKR< KL BRK TCB< KL LCWN,W L> JCWB,,,,,,qal,impf,,,,
732,1911892,JY>[,1Qisaa,Isaiah,45,23,JY>,BJ> NCB<TJ JY> M PJ> YDQH DBR W LW> JCWB KJ> LJ> TKR< KWL BJRK W TCB< KWL LCWN,,,,,0,,qal,perf,,,,
733,1911899,CWB[,1Qisaa,Isaiah,45,23,JCWB,BJ> NCB<TJ JY> M PJ> YDQH DBR W LW> JCWB KJ> LJ> TKR< KWL BJRK W TCB< KWL LCWN,,,,,0,,qal,impf,,,,
734,228311,BW>[,MT,Isaiah,45,24,JBW>,>K B JHWH LJ >MR YDQWT W <Z <DJW JBW> W JBCW KL H NXRJM BW,<DJW JBW>,,<DJW,0,,,qal,impf,<DJW,,,
735,1911919,BW>[,1Qisaa,Isaiah,45,24,JBW>W,>K B JHWH LJ> J>MR YDQWT W <WZ <DJW JBW>W JBWCW KWL H NXRJM BW,,,,,0,,qal,impf,,,,
736,228496,BW>[,MT,Isaiah,46,11,>BJ>NH,QR> M MZRX <JV M >RY MRXQ >JC <YTW >P DBRTJ >P >BJ>NH JYRTJ >P ><FNH,>P >BJ>NH,,,,,,hif,impf,,,,
737,1912109,BW>[,1Qisaa,Isaiah,46,11,>BJ>NH,QWRH M MZRX <JV M >RY MRXQ >JC <YTW >P DBRTJ >P >BJ>NH JYRTJH >P ><FNH,,,,,0,,hifil,impf,,,,
738,228508,QRB[,MT,Isaiah,46,13,QRBTJ,QRBTJ YDQTJ L> TRXQ W TCW<TJ L> T>XR W NTTJ B YJWN TCW<H L JFR>L TP>RTJ,QRBTJ YDQTJ,,,,,,piel,perf,,,,
739,1912123,QRB[,1Qisaa,Isaiah,46,13,QRWBH,QRWBH YDQTJ W LW> TRXQ W TCW<TJ W LW> T>XR NTTJ B YJWN TCW<H W L JFR>L TP>RTJ,,,,,0,,,,,,,
740,228356,HLK[,MT,Isaiah,46,2,HLKH,QRSW KR<W JXDW L> JKLW MLV MF> W NPCM B CBJ HLKH,W NPCM B CBJ HLKH,NPCM,B CBJ,0,,,qal,perf,B,,,
741,1911961,HLK[,1Qisaa,Isaiah,46,2,HLKW,QRSW KR<W JXDJW W LW> JWKLW MLV MF> W NPCMH B CBJ HLKW,,,,,0,,qal,perf,,,,
742,228427,NWX[,MT,Isaiah,46,7,JNJXHW,JF>HW <L KTP JSBLHW W JNJXHW TXTJW W J<MD M MQWMW L> JMJC >P JY<Q >LJW W L> J<NH M YRTW L> JWCJ<NW,W JNJXHW TXTJW,,,,,,hif,impf,,,,
743,228434,MWC[,MT,Isaiah,46,7,JMJC,JF>HW <L KTP JSBLHW W JNJXHW TXTJW W J<MD M MQWMW L> JMJC >P JY<Q >LJW W L> J<NH M YRTW L> JWCJ<NW,M MQWMW L> JMJC,,M MQWMW,0,,,qal,impf,M,,,
744,1912036,NWX[,1Qisaa,Isaiah,46,7,JNJXWHJ,W JF>WHJ <L KTP JSBLWHJ W JNJXWHJ TXTJW W J<MWD M MQWMW LW> JMWC >P JZ<Q <LJW W LW> J<NH M YRTW LW> JWCJ<NW,,,,,0,,hifil,impf,,,,
745,1912043,MWC[,1Qisaa,Isaiah,46,7,JMWC,W JF>WHJ <L KTP JSBLWHJ W JNJXWHJ TXTJW W J<MWD M MQWMW LW> JMWC >P JZ<Q <LJW W LW> J<NH M YRTW LW> JWCJ<NW,,,,,0,,qal,impf,,,,
746,228449,CWB[,MT,Isaiah,46,8,HCJBW,ZKRW Z>T W HT>CCW HCJBW PWC<JM <L LB,HCJBW <L LB,,<L LB,0,,,hif,impv,<L,,,
747,228450,PC<[,MT,Isaiah,46,8,PWC<JM,ZKRW Z>T W HT>CCW HCJBW PWC<JM <L LB,PWC<JM,,,,,,qal,ptca,,,,
748,1912059,CWB[,1Qisaa,Isaiah,46,8,HCJBW,ZKWRW ZW>T W HT>WCCW HCJBW PWC<JM <L LB,,,<L LB,0,0,,hifil,impv,<L,,,
749,1912060,PC<[,1Qisaa,Isaiah,46,8,PWC<JM,ZKWRW ZW>T W HT>WCCW HCJBW PWC<JM <L LB,,,,,0,,qal,ptca,,,,
750,228524,JRD[,MT,Isaiah,47,1,RDJ,RDJ W CBJ <L <PR BTWLT BT BBL CBJ L >RY >JN KS> BT KFDJM KJ L> TWSJPJ JQR>W LK RKH W <NGH,RDJ,,,,,,qal,impv,,,,
751,1912142,JRD[,1Qisaa,Isaiah,47,1,RDJ,RDJ W CBJ <L <PR BTWLT BT BBL CBJ <L H >RY >JN KS> BT KFDJJM KJ> LW> TWSJPJ W QR>W LK RKH W <NWGH,,,,,0,,qal,impv,,,,
752,228685,CWB[,MT,Isaiah,47,10,CWBBTK,W TBVXJ B R<TK >MRT >JN R>NJ XKMTK W D<TK HJ> CWBBTK W T>MRJ B LBK >NJ W >PSJ <WD,HJ> CWBBTK,HJ>,,,,,piel,perf,,,,
753,1912314,CWB[,1Qisaa,Isaiah,47,10,CWBBTK,W TBVXJ B D<TK >MRTJ >JN RW>NJ XKMTK W D<TK HJ>H CWBBTK W TW>MRJ B LBBK >NJ W >PSJ <WD,,,,,0,,polel,perf,,,,
754,228695,BW>[,MT,Isaiah,47,11,B>,W B> <LJK R<H L> TD<J CXRH W TPL <LJK HWH L> TWKLJ KPRH W TB> <LJK PT>M CW>H L> TD<J,W B> <LJK R<H,R<H,<LJK,0,,,qal,perf,<LJK,,,
755,228702,NPL[,MT,Isaiah,47,11,TPL,W B> <LJK R<H L> TD<J CXRH W TPL <LJK HWH L> TWKLJ KPRH W TB> <LJK PT>M CW>H L> TD<J,W TPL <LJK HWH,HWH,<LJK,0,,,qal,impf,<LJK,,,
756,228709,BW>[,MT,Isaiah,47,11,TB>,W B> <LJK R<H L> TD<J CXRH W TPL <LJK HWH L> TWKLJ KPRH W TB> <LJK PT>M CW>H L> TD<J,W TB> <LJK PT>M CW>H,CW>H,<LJK,0,,,qal,impf,<LJK,,,
757,1912325,BW>[,1Qisaa,Isaiah,47,11,B>H,W B>H <LJK R<H W LW> TD<J CXRH W TPWL <LJK HWJH LW> TWKLJ L KPRH W TBW> <LJK PT>WM C>H W LW> TD<J,,,,,0,,qal,perf,,,,
758,1912333,NPL[,1Qisaa,Isaiah,47,11,TPWL,W B>H <LJK R<H W LW> TD<J CXRH W TPWL <LJK HWJH LW> TWKLJ L KPRH W TBW> <LJK PT>WM C>H W LW> TD<J,,,,,0,,qal,impf,,,,
759,1912341,BW>[,1Qisaa,Isaiah,47,11,TBW>,W B>H <LJK R<H W LW> TD<J CXRH W TPWL <LJK HWJH LW> TWKLJ L KPRH W TBW> <LJK PT>WM C>H W LW> TD<J,,,,,0,,qal,impf,,,,
760,228754,BW>[,MT,Isaiah,47,13,JB>W,NL>JT B RB <YTJK J<MDW N> W JWCJ<K HBRW CMJM H XZJM B KWKBJM MWDJ<M L XDCJM M >CR JB>W <LJK,M >CR JB>W <LJK,,<LJK,0,,,qal,impf,<LJK,,,
761,1912387,BW>[,1Qisaa,Isaiah,47,13,JBW>,K RWB <YTK J<MWDW N> W JWCJ<WK XWBRJ CMJM W H XWZJM B KWKBJM MWD<JM L XRDJM M >CR JBW> <LJHMH,,,,,0,,qal,impf,,,,
762,228788,T<H[,MT,Isaiah,47,15,T<W,KN HJW LK >CR JG<T SXRJK M N<WRJK >JC L <BRW T<W >JN MWCJ<K,T<W,,,,,,qal,perf,,,,
763,1912423,T<H[,1Qisaa,Isaiah,47,15,T<W,KN HJW LK >CR JG<TJ SWXRJK M N<WRJK >JC L <BRW T<W >JN MWCJ<K,,,,,0,,qal,perf,,,,
764,228553,GLH[,MT,Isaiah,47,2,GLJ,QXJ RXJM W VXNJ QMX GLJ YMTK XFPJ CBL GLJ CWQ <BRJ NHRWT,GLJ YMTK,,,,,,piel,impv,,,,
765,228557,GLH[,MT,Isaiah,47,2,GLJ,QXJ RXJM W VXNJ QMX GLJ YMTK XFPJ CBL GLJ CWQ <BRJ NHRWT,GLJ CWQ,,,,,,piel,impv,,,,
766,228559,<BR[,MT,Isaiah,47,2,<BRJ,QXJ RXJM W VXNJ QMX GLJ YMTK XFPJ CBL GLJ CWQ <BRJ NHRWT,<BRJ NHRWT,,,,,,qal,impv,,,,
767,1912173,GLH[,1Qisaa,Isaiah,47,2,GLJ,QXJ RXJM W VXNJ QMX GLJ YMTK XFWPJ CWLJK GLJ CWQ <BWRJ NHRWT,,,,,0,,piel,impv,,,,
768,1912177,GLH[,1Qisaa,Isaiah,47,2,GLJ,QXJ RXJM W VXNJ QMX GLJ YMTK XFWPJ CWLJK GLJ CWQ <BWRJ NHRWT,,,,,0,,piel,impv,,,,
769,1912179,<BR[,1Qisaa,Isaiah,47,2,<BWRJ,QXJ RXJM W VXNJ QMX GLJ YMTK XFWPJ CWLJK GLJ CWQ <BWRJ NHRWT,,,,,0,,qal,impv,,,,
770,228561,GLH[,MT,Isaiah,47,3,TGL,TGL <RWTK GM TR>H XRPTK NQM >QX W L> >PG< >DM,TGL <RWTK,<RWTK,,,,,nif,impf,,,,
771,1912182,GLH[,1Qisaa,Isaiah,47,3,TGLH,TGLH <RWTK GM TR>H XRPTK NQM >QX W LW> >PG< >DM,,,,,0,,nifal,impf,,,,
772,228581,BW>[,MT,Isaiah,47,5,B>J,CBJ DWMM W B>J B XCK BT KFDJM KJ L> TWSJPJ JQR>W LK GBRT MMLKWT,W B>J B XCK,,,,,,qal,impv,,,,
773,1912204,BW>[,1Qisaa,Isaiah,47,5,BW>J,CBJ DMMH W BW>J B XWCK BT KFDJJM KJ> LW> TWSJPJ W QR>W LK GBWRT MMLKWT,,,,,0,,qal,impv,,,,
774,228652,BW>[,MT,Isaiah,47,9,TB>NH,W TB>NH LK CTJ >LH RG< B JWM >XD CKWL W >LMN K TMM B>W <LJK B RB KCPJK B <YMT XBRJK M>D,W TB>NH LK CTJ >LH RG< B JWM >XD CKWL W >LMN,CTJ >LH CKWL W >LMN,LK,0,,,qal,impf,LK,,,
775,228665,BW>[,MT,Isaiah,47,9,B>W,W TB>NH LK CTJ >LH RG< B JWM >XD CKWL W >LMN K TMM B>W <LJK B RB KCPJK B <YMT XBRJK M>D,K TMM B>W <LJK B RB KCPJK B <YMT XBRJK M>D,,<LJK,0,,,qal,perf,<LJK,,,
776,1912280,BW>[,1Qisaa,Isaiah,47,9,TBW>JNH,W TBW>JNH LK CTJ >LH RG< B JWM >XD CKWL W >LMNH K TWMM B>W <LJK B RWB KCPJK B <YMT XWBRJK MW>DH,,,,,1,,qal,impf,,,,
777,1912293,BW>[,1Qisaa,Isaiah,47,9,B>W,W TBW>JNH LK CTJ >LH RG< B JWM >XD CKWL W >LMNH K TWMM B>W <LJK B RWB KCPJK B <YMT XWBRJK MW>DH,,,,,1,,qal,perf,,,,
778,228804,JY>[,MT,Isaiah,48,1,JY>W,CM<W Z>T BJT J<QB H NQR>JM B CM JFR>L W M MJ JHWDH JY>W H NCB<JM B CM JHWH W B >LHJ JFR>L JZKJRW L> B >MT W L> B YDQH,W M MJ JHWDH JY>W,,M MJ JHWDH,0,,,qal,perf,M,,,
779,1912440,JY>[,1Qisaa,Isaiah,48,1,JY>W,CM<W ZW>T BJT J<QWB H NQR>JM B CM JFR>L W M MJ JHWDH JY>W H NCB<JM B CM JHWH W B >LWHJ JFR>L JZKJRW LW> B >MT W LW> B YDQH,,,M MJ JHWDH,0,0,,qal,perf,M,,,
780,229019,BW>[,MT,Isaiah,48,15,HBJ>TJW,>NJ >NJ DBRTJ >P QR>TJW HBJ>TJW W HYLJX DRKW,HBJ>TJW,,,,,,hif,perf,,,,
781,1912672,BW>[,1Qisaa,Isaiah,48,15,HBJ>WTJHW,>NJ >NJ DBRTJ >P QR>TJ W HBJ>WTJHW W HYLJXH DRKWHJ,,,,,0,,hifil,perf,,,,
782,229023,QRB[,MT,Isaiah,48,16,QRBW,QRBW >LJ CM<W Z>T L> M R>C B STR DBRTJ M <T HJWTH CM >NJ W <TH >DNJ JHWH CLXNJ W RWXW,QRBW >LJ,,>LJ,0,,,qal,impv,>LJ,,,
783,1912677,QRB[,1Qisaa,Isaiah,48,16,QRWBW,QRWBW >LJ W CM<W ZW>T LW> M RWC B STR DBRTJ B <T HJWTH CMH >NJ W <TH >DWNJ JHWH CLXNJ W RWXW,,,,,1,unc or missing,qal,impv,,,,
784,229061,HLK[,MT,Isaiah,48,17,TLK,KH >MR JHWH G>LK QDWC JFR>L >NJ JHWH >LHJK MLMDK L HW<JL MDRJKK B DRK TLK,TLK,,,,,,qal,impf,,,,
785,1912718,HLK[,1Qisaa,Isaiah,48,17,TLK,KWH >MR JHWH GW>LKH QDWC JFR>L >NJ JHWH >LWHJKH MLMDKH L HW<JL HDRJKH B DRK >CR TLK BH,,,,,0,,qal,impf,,,,
786,229098,JY>[,MT,Isaiah,48,20,Y>W,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWYJ>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,Y>W M BBL,,M BBL,0,,,qal,impv,M,,,
787,229101,BRX[,MT,Isaiah,48,20,BRXW,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWYJ>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,BRXW M KFDJM,,M KFDJM,0,,,qal,impv,M,,,
788,229110,JY>[,MT,Isaiah,48,20,HWYJ>WH,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWYJ>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,HWYJ>WH <D QYH H >RY,,<D QYH H >RY,0,,,hif,impv,<D,,,
789,1912757,JY>[,1Qisaa,Isaiah,48,20,Y>W,Y>W M BBL BRXW M KFDJJM B QWL RWNH HGJDW W HCMJ<W ZW>T <D QYWJ H >RY >MRW G>L JHWH >T <BDW J<QWB,,,,,0,,qal,impv,,,,
790,1912760,BRX[,1Qisaa,Isaiah,48,20,BRXW,Y>W M BBL BRXW M KFDJJM B QWL RWNH HGJDW W HCMJ<W ZW>T <D QYWJ H >RY >MRW G>L JHWH >T <BDW J<QWB,,,,,0,,qal,impv,,,,
791,229125,HLK[,MT,Isaiah,48,21,HWLJKM,W L> YM>W B XRBWT HWLJKM MJM M YWR HZJL LMW W JBQ< YWR W JZBW MJM,HWLJKM,,,,,,hif,perf,,,,
792,1912786,HLK[,1Qisaa,Isaiah,48,21,HWLJKW,W LW> YM>W B XRBWT HWLJKW MJM M YWR HZJB LMW W JBQ< YWR W JZWBW MJM,,,,,0,,hifil,perf,,,,
793,228844,JY>[,MT,Isaiah,48,3,JY>W,H R>CNWT M >Z HGDTJ W M PJ JY>W W >CMJ<M PT>M <FJTJ W TB>NH,W M PJ JY>W,,M PJ,0,,,qal,perf,M,,,
794,228850,BW>[,MT,Isaiah,48,3,TB>NH,H R>CNWT M >Z HGDTJ W M PJ JY>W W >CMJ<M PT>M <FJTJ W TB>NH,W TB>NH,,,,,,qal,wayq,,,,
795,1912482,JY>[,1Qisaa,Isaiah,48,3,JY>H,H RJCWNWT M >Z HGDTJ W M PJ JY>H W >CMJ<M PT>WM <FJTJ W TBW>JNH,,,M PJ,0,0,,qal,perf,M,,,
796,1912488,BW>[,1Qisaa,Isaiah,48,3,TBW>JNH,H RJCWNWT M >Z HGDTJ W M PJ JY>H W >CMJ<M PT>WM <FJTJ W TBW>JNH,,,,,0,,qal,wayy,,,,
797,228870,BW>[,MT,Isaiah,48,5,TBW>,W >GJD LK M >Z B VRM TBW> HCM<TJK PN T>MR <YBJ <FM W PSLJ W NSKJ YWM,B VRM TBW>,,,,,,qal,impf,,,,
798,1912511,BW>[,1Qisaa,Isaiah,48,5,TBW>,W >GJDH LKH M >Z B VRM TBW> HCM<TJKH PN TW>MR <YBJ <FM PSLJ W NSKJ YWM,,,,,0,,qal,impf,,,,
799,228932,PC<[,MT,Isaiah,48,8,PC<,GM L> CM<T GM L> JD<T GM M >Z L> PTXH >ZNK KJ JD<TJ BGWD TBGWD W PC< M BVN QR> LK,PC<,,,,,,qal,ptca,,,,
800,1912575,PC<[,1Qisaa,Isaiah,48,8,PWC<,W GM LW> CM<TJ GM LW> JD<TH GM M >Z LW> PTXT >WZNKH KJ> JD<TJ KJ> BGWD TBGWD W PWC< M BVN JQR>W LKH,,,,,0,,qal,ptca,,,,
801,229372,BW>[,MT,Isaiah,49,12,JB>W,HNH >LH M RXWQ JB>W W HNH >LH M YPWN W M JM W >LH M >RY SJNJM,HNH >LH M RXWQ JB>W,>LH,M RXWQ,0,,,qal,impf,M,,,
802,1913051,BW>[,1Qisaa,Isaiah,49,12,JBW>W,HNH >LH M RXWQ JBW>W W HNH >LH M YPWN W M JM W >LH M >RY SWNJJM,,,M RXWQ,0,0,,qal,impf,M,,,
803,229432,MHR[,MT,Isaiah,49,17,MHRW,MHRW BNJK MHRSJK W MXRBJK MMK JY>W,MHRW BNJK,BNJK,,,,,piel,perf,,,,
804,229438,JY>[,MT,Isaiah,49,17,JY>W,MHRW BNJK MHRSJK W MXRBJK MMK JY>W,MHRSJK W MXRBJK MMK JY>W,MHRSJK W MXRBJK,MMK,0,,,qal,impf,MMK,,,
805,1913118,MHR[,1Qisaa,Isaiah,49,17,MHRW,MHRW BWNJK MHWRSJK W MXRJBJK MMK JY>W,,,,,0,,piel,perf,,,,
806,1913124,JY>[,1Qisaa,Isaiah,49,17,JY>W,MHRW BWNJK MHWRSJK W MXRJBJK MMK JY>W,,,,,0,,qal,impf,,,,
807,229446,BW>[,MT,Isaiah,49,18,B>W,F>J SBJB <JNJK W R>J KLM NQBYW B>W LK XJ >NJ N>M JHWH KJ KLM K <DJ TLBCJ W TQCRJM K KLH,B>W LK,,LK,0,,,qal,perf,LK,,,
808,1913133,BW>[,1Qisaa,Isaiah,49,18,B>W,S>J SBJB <JNJK W R>J KWLM NQBYW B>W LKJ XJ >NJ NW>M JHWH KJ> KWLM K <DJ TLBCJ W TQCRJM K KLH,,,,,0,,qal,perf,,,,
809,229488,NGC[,MT,Isaiah,49,20,GCH,<WD J>MRW B >ZNJK BNJ CKLJK YR LJ H MQWM GCH LJ W >CBH,GCH LJ,,,,,,qal,impv,,,,
810,1913175,NGC[,1Qisaa,Isaiah,49,20,GCH,<WD JW>MRW B >WZNJK BNJ CKWLJK YR LJ H MQWM GCH LJ W >CBH,,,,,0,,qal,impv,,,,
811,229506,GLH[,MT,Isaiah,49,21,GLH,W >MRT B LBBK MJ JLD LJ >T >LH W >NJ CKWLH W GLMWDH GLH W SWRH W >LH MJ GDL HN >NJ NC>RTJ L BDJ >LH >JPH HM,GLH,,,,,,qal,ptca,,,,
812,1913195,GLH[,1Qisaa,Isaiah,49,21,GWLH,W >MRT B LBBK MJ> JLD LJ >T >LH W >NJ CKWLH W GLMWDH W GWLH W SRH >LH MJ> GDL HNH >NJ NC>RTJ L BDJ >LH >JPW HMH,,,,,0,,qal,ptca,,,,
813,229536,BW>[,MT,Isaiah,49,22,HBJ>W,KH >MR >DNJ JHWH HNH >F> >L GWJM JDJ W >L <MJM >RJM NSJ W HBJ>W BNJK B XYN W BNTJK <L KTP TNF>NH,W HBJ>W BNJK B XYN,,,,,,hif,perf,,,,
814,1913226,BW>[,1Qisaa,Isaiah,49,22,HBJ>W,KJ> KWH >MR JHWH HNH >F> >L GW>JM JDJ W >L H <MJM >RJM NSJ W HBJ>W BNJK B XWYN W BNWTJK <L KTP TNFNH,,,,,0,,hifil,perf,,,,
815,229219,CWB[,MT,Isaiah,49,5,CWBB,W <TH >MR JHWH JYRJ M BVN L <BD LW L CWBB J<QB >LJW W JFR>L L> J>SP W >KBD B <JNJ JHWH W >LHJ HJH <ZJ,L CWBB J<QB >LJW,,>LJW,0,,,piel,infc,>LJW,,,
816,1912889,CWB[,1Qisaa,Isaiah,49,5,CWBB,W <TH >MR JHWH JWYRK M BVN L <BD LW L CWBB J<QWB >LJW W JFR>L LW J>SP W >KBDH B <JNJ JHWH W >LWHJ HJH <ZRJ,,,,,0,,polel,infc,,,,
817,229251,CWB[,MT,Isaiah,49,6,HCJB,W J>MR NQL M HJWTK LJ <BD L HQJM >T CBVJ J<QB W NYJRJ JFR>L L HCJB W NTTJK L >WR GWJM L HJWT JCW<TJ <D QYH H >RY,W L HCJB,,,,,,hif,infc,,,,
818,1912922,CWB[,1Qisaa,Isaiah,49,6,HCJB,W JW>MR NQL M HJWTKH LJ <BD L HQJM >T CBVJ JFR>L W NYJRJ J<QWB L HCJB W NTTJK L >WR GW>JM L HJWT JCW<TJ <D QYWJ H >RY,,,,,0,,hifil,infc,,,,
819,229324,JY>[,MT,Isaiah,49,9,Y>W,L >MR L >SWRJM Y>W L >CR B XCK HGLW <L DRKJM JR<W W B KL CPJJM MR<JTM,Y>W,,,,,,qal,impv,,,,
820,229330,GLH[,MT,Isaiah,49,9,HGLW,L >MR L >SWRJM Y>W L >CR B XCK HGLW <L DRKJM JR<W W B KL CPJJM MR<JTM,HGLW,,,,,,nif,impv,,,,
821,1912998,JY>[,1Qisaa,Isaiah,49,9,Y>W,L >MWR L >SWRJM Y>W W L >CR B XWCK HGLW <L KWL HRJM JR<W W B KWL CP>JM MR<JTM,,,,,0,,qal,impv,,,,
822,1913004,GLH[,1Qisaa,Isaiah,49,9,HGLW,L >MWR L >SWRJM Y>W W L >CR B XWCK HGLW <L KWL HRJM JR<W W B KWL CP>JM MR<JTM,,,,,0,,nifal,impv,,,,
823,213650,GLH[,MT,Isaiah,5,13,GLH,LKN GLH <MJ M BLJ D<T W KBWDW MTJ R<B W HMWNW YXH YM>,LKN GLH <MJ M BLJ D<T,<MJ,,,,,qal,perf,,,,
824,1896489,GLH[,1Qisaa,Isaiah,5,13,GLH,L KN GLH <MJ M BLJ D<T W KBWDJ MTJ R<B W HMWNW YXH YM>,,,,,0,,qal,perf,,,,
825,213674,JRD[,MT,Isaiah,5,14,JRD,LKN HRXJBH C>WL NPCH W P<RH PJH L BLJ XQ W JRD HDRH W HMWNH W C>WNH W <LZ BH,W JRD HDRH W HMWNH W C>WNH W <LZ BH,HDRH W HMWNH W C>WNH W <LZ BH,,,,,qal,perf,,,,
826,1896515,JRD[,1Qisaa,Isaiah,5,14,JRD,L KN HRXJBH C>WL NPCH W P<RH PJH L BLJ XWQ W JRD HDRH W HMWNH W C>WNH W <LZ BH,,,,,0,,qal,perf,,,,
827,213734,MHR[,MT,Isaiah,5,19,JMHR,H >MRJM JMHR JXJCH M<FHW LM<N NR>H W TQRB W TBW>H <YT QDWC JFR>L W ND<H,JMHR,,,,,,piel,impf,,,,
828,213735,XWC[,MT,Isaiah,5,19,JXJCH,H >MRJM JMHR JXJCH M<FHW LM<N NR>H W TQRB W TBW>H <YT QDWC JFR>L W ND<H,JXJCH M<FHW,,,,,,hif,impf,,,,
829,213740,QRB[,MT,Isaiah,5,19,TQRB,H >MRJM JMHR JXJCH M<FHW LM<N NR>H W TQRB W TBW>H <YT QDWC JFR>L W ND<H,W TQRB,,,,,,qal,impf,,,,
830,213742,BW>[,MT,Isaiah,5,19,TBW>H,H >MRJM JMHR JXJCH M<FHW LM<N NR>H W TQRB W TBW>H <YT QDWC JFR>L W ND<H,W TBW>H <YT QDWC JFR>L,<YT QDWC JFR>L,,,,,qal,impf,,,,
831,1896578,MHR[,1Qisaa,Isaiah,5,19,JMHR,H >WMRJM JMHR JXJC M<FJHW LM<N NR>H W TQRBH W TBW>H <YT QDWC JFR>L W ND<,,,,,0,,piel,impf,,,,
832,1896579,XWC[,1Qisaa,Isaiah,5,19,JXJC,H >WMRJM JMHR JXJC M<FJHW LM<N NR>H W TQRBH W TBW>H <YT QDWC JFR>L W ND<,,,,,0,,hifil,impf,,,,
833,1896584,QRB[,1Qisaa,Isaiah,5,19,TQRBH,H >WMRJM JMHR JXJC M<FJHW LM<N NR>H W TQRBH W TBW>H <YT QDWC JFR>L W ND<,,,,,0,,qal,impf,,,,
