,verb_id,lex,scroll,book,chapter,verse,g_cons,hebrew,g_cons_verse,stem,tense,subject,subj_heb,complement,cmpl_heb
640,1896968,CLX[,1Qisaa,Isaiah,6,8,>CLX,אשלח ,W >CM< >T QWL >DWNJ >MR >T MJ >CLX W MJ JLK LNW W >MRH HNNJ CLXNJ,qal,impf,,,,
641,1896976,CLX[,1Qisaa,Isaiah,6,8,CLXNJ,שלח׳ני ,W >CM< >T QWL >DWNJ >MR >T MJ >CLX W MJ JLK LNW W >MRH HNNJ CLXNJ,qal,impv,,,,
642,1896980,HLK[,1Qisaa,Isaiah,6,9,LK,לך ,W JW>MR LK W >MRTH L <M H ZH CM<W CMW< W <L TBJNW R>W R>W W <L TD<W,qal,impv,,,,
643,1916468,BW>[,1Qisaa,Isaiah,60,1,B>,בא ,QWMJ >WRJ KJ> B> >WRK KBWD JHWH <LJKH ZRX,qal,perf,,,,
644,232803,BW>[,MT,Isaiah,60,11,HBJ>,הָבִ֤יא ,W PTXW C<RJK TMJD JWMM W LJLH L> JSGRW L HBJ> >LJK XJL GWJM W MLKJHM NHWGJM,hif,infc,,,>LJK,אֵלַ֨יִךְ֙ 
645,1916647,BW>[,1Qisaa,Isaiah,60,11,HBJ>,הביא ,W PTXW C<RJK TMJD JWMM W LJLH W LW> JSGRW L HBJ> >LJK XJL GW>JM W MLKJHMH NHWGJM,hifil,infc,,,,
646,232829,BW>[,MT,Isaiah,60,13,JBW>,יָבֹ֔וא ,KBWD H LBNWN >LJK JBW> BRWC TDHR W T>CWR JXDW L P>R MQWM MQDCJ W MQWM RGLJ >KBD,qal,impf,KBWD H LBNWN BRWC TDHR W T>CWR JXDW,כְּבֹ֤וד הַלְּבָנֹון֙ בְּרֹ֛ושׁ תִּדְהָ֥ר וּתְאַשּׁ֖וּר יַחְדָּ֑ו ,>LJK,אֵלַ֣יִךְ 
647,1916678,BW>[,1Qisaa,Isaiah,60,13,JBW>,יבוא ,KBWD H LBNWN NTN LK W >LJK JBW> BRWC W THRHR W T>CWR JXDJW L P>R MQWM MQDCJ W MQWM RGLJ >KBD,qal,impf,,,,
648,232844,HLK[,MT,Isaiah,60,14,HLKW,הָלְכ֨וּ ,W HLKW >LJK CXWX BNJ M<NJK W HCTXWW <L KPWT RGLJK KL MN>YJK W QR>W LK <JR JHWH YJWN QDWC JFR>L,qal,perf,BNJ M<NJK,בְּנֵ֣י מְעַנַּ֔יִךְ ,>LJK,אֵלַ֤יִךְ 
649,1916695,HLK[,1Qisaa,Isaiah,60,14,>HLKW,אהלכו ,W >HLKW >LJK CXWX KWL BNJ MN<YJK M<NJK W HCTXWW <L KPWT RGLJK KWL MN>YJK W QR>W LK <JR JHWH YJWN QDWC JFR>L,qal,perf,,,,
650,1916758,BW>[,1Qisaa,Isaiah,60,17,>BJ>,אביא ,TXT H NXWCT >BJ> ZHB W TXT H BRZL >BJ> KSP W TXT H <YJM NXWCT W TXT H >BNJM BRZL W FMTJ PQWDTK CLWM W NWGFJK YDQH,hifil,impf,,,,
651,1916764,BW>[,1Qisaa,Isaiah,60,17,>BJ>,אביא ,TXT H NXWCT >BJ> ZHB W TXT H BRZL >BJ> KSP W TXT H <YJM NXWCT W TXT H >BNJM BRZL W FMTJ PQWDTK CLWM W NWGFJK YDQH,hifil,impf,,,,
652,1916837,BW>[,1Qisaa,Isaiah,60,20,JBW>,יבוא ,LW> JBW> CMCK W JRXK LW> J>SP KJ> JHWH JHJH LK L >WR <WLM W CLMW JMJ >BLK,qal,impf,,,,
653,1916842,>SP[,1Qisaa,Isaiah,60,20,J>SP,יאסף ,LW> JBW> CMCK W JRXK LW> J>SP KJ> JHWH JHJH LK L >WR <WLM W CLMW JMJ >BLK,nifal,impf,,,,
654,232656,HLK[,MT,Isaiah,60,3,HLKW,הָלְכ֥וּ ,W HLKW GWJM L >WRK W MLKJM L NGH ZRXK,qal,perf,GWJM,גֹויִ֖ם ,L >WRK,לְאֹורֵ֑ךְ 
655,1916494,HLK[,1Qisaa,Isaiah,60,3,HLKW,הלכו ,W HLKW GW>JM L >WRK W MLKJM L NGD ZRXK,qal,perf,,,,
656,232672,BW>[,MT,Isaiah,60,4,B>W,בָֽאוּ־,F>J SBJB <JNJK W R>J KLM NQBYW B>W LK BNJK M RXWQ JB>W W BNTJK <L YD T>MNH,qal,perf,,,LK,לָ֑ךְ 
657,232677,BW>[,MT,Isaiah,60,4,JB>W,יָבֹ֔אוּ ,F>J SBJB <JNJK W R>J KLM NQBYW B>W LK BNJK M RXWQ JB>W W BNTJK <L YD T>MNH,qal,impf,BNJK,בָּנַ֨יִךְ֙ ,M RXWQ,מֵרָחֹ֣וק 
658,1916511,BW>[,1Qisaa,Isaiah,60,4,B>W,באו ,F>J SBJB <JNJK W R>J KWLMH NQBYW B>W LK BNJK M RXWQ JBW>W W BNWTJK <L YD T>MNH,qal,perf,,,,
659,1916516,BW>[,1Qisaa,Isaiah,60,4,JBW>W,יבואו ,F>J SBJB <JNJK W R>J KWLMH NQBYW B>W LK BNJK M RXWQ JBW>W W BNWTJK <L YD T>MNH,qal,impf,,,,
660,232699,BW>[,MT,Isaiah,60,5,JB>W,יָבֹ֥אוּ ,>Z TR>J W NHRT W PXD W RXB LBBK KJ JHPK <LJK HMWN JM XJL GWJM JB>W LK,qal,impf,XJL GWJM,חֵ֥יל גֹּויִ֖ם ,LK,לָֽךְ׃ 
661,1916537,BW>[,1Qisaa,Isaiah,60,5,JBW>W,יבואו ,>Z TR>J W NHR W RXB LBBK KJ> JHPK >LJK HMWN JM XJL GW>JM JBW>W LK,qal,impf,,,,
662,232711,BW>[,MT,Isaiah,60,6,JB>W,יָבֹ֑אוּ ,CP<T GMLJM TKSK BKRJ MDJN W <JPH KLM M CB> JB>W ZHB W LBWNH JF>W W THLT JHWH JBFRW,qal,impf,KLM,כֻּלָּ֖ם ,M CB>,מִשְּׁבָ֣א 
663,1916550,BW>[,1Qisaa,Isaiah,60,6,JBW>W,יבואו ,CP<T GMLJM TKSK BKRJ MDJM W <JPW KWLM M CB>W JBW>W ZHB W LBWNH JF>W W THLT JHWH JBFRW,qal,impf,,,M CB>,מִשְּׁבָ֣א 
664,232723,QBY[,MT,Isaiah,60,7,JQBYW,יִקָּ֣בְצוּ ,KL Y>N QDR JQBYW LK >JLJ NBJWT JCRTWNK J<LW <L RYWN MZBXJ W BJT TP>RTJ >P>R,nif,impf,KL Y>N QDR,כָּל־צֹ֤אן קֵדָר֙ ,LK,לָ֔ךְ 
665,232728,<LH[,MT,Isaiah,60,7,J<LW,יַעֲל֤וּ ,KL Y>N QDR JQBYW LK >JLJ NBJWT JCRTWNK J<LW <L RYWN MZBXJ W BJT TP>RTJ >P>R,qal,impf,,,MZBXJ,מִזְבְּחִ֔י 
666,1916563,QBY[,1Qisaa,Isaiah,60,7,JQBYW,יקבצו ,KWL YW>N QDR JQBYW LK >JLJ NB>WT JCRTWNK W J<LW L RYWN <L MZBXJ W BJT TP>RTJ >P>R,nifal,impf,,,,
667,1916569,<LH[,1Qisaa,Isaiah,60,7,J<LW,יעלו ,KWL YW>N QDR JQBYW LK >JLJ NB>WT JCRTWNK W J<LW L RYWN <L MZBXJ W BJT TP>RTJ >P>R,hifil,impf,,,,
668,232759,BW>[,MT,Isaiah,60,9,HBJ>,הָבִ֤יא ,KJ LJ >JJM JQWW W >NJWT TRCJC B R>CNH L HBJ> BNJK M RXWQ KSPM W ZHBM >TM L CM JHWH >LHJK W L QDWC JFR>L KJ P>RK,hif,infc,,,M RXWQ,מֵֽרָחֹ֔וק 
669,1916600,BW>[,1Qisaa,Isaiah,60,9,HBJ>,הביא ,KJ> LJ> >JJM JQWW W >NJWT TRCJC B RJCWNH L HBJ> BNJ M RXWQ KSPM W ZHBM >TM L CM JHWH >LWHJK W L QDWC JFR>L KJ> P>RK,hifil,infc,,,,
670,1916898,CLX[,1Qisaa,Isaiah,61,1,CLXNJ,שלח׳ני ,RWX JHWH <LJ J<N MCX JHWH >WTJ L BFR <NWJM CLXNJ W L XBWC L NCBRJ LB L QRW> L CBWJJM DRWR W L >SWRJM PQXQWX,qal,perf,,,,
671,1917097,JY>[,1Qisaa,Isaiah,61,11,TWYJ>,תוציא ,KJ> K >RY TWYJ> YMXH W K GNH ZRW<JH TYMJX KN JHWH >LWHJM JYMJX YDQH W THLH NGD KWL H GW>JM,hifil,impf,,,,
672,1917127,JY>[,1Qisaa,Isaiah,62,1,JY>,יצא ,LM<N YJWN W LW> >XRJC W LM<N JRWCLJM LW> >CQWV <D JY> K NWGH YDQH W JCW<TH K LPJD TB<R,qal,impf,,,,
673,233408,<BR[,MT,Isaiah,62,10,<BRW,עִבְרוּ֙ ,<BRW <BRW B C<RJM PNW DRK H <M SLW SLW H MSLH SQLW M >BN HRJMW NS <L H <MJM,qal,impv,,,B C<RJM,בַּשְּׁעָרִ֔ים 
674,1917298,<BR[,1Qisaa,Isaiah,62,10,<BWRW,עבורו ,<BWRW B C<RJM PNW DRK H <M SWLW SWLW H MSLH SQWLW M >BN H NGP >MWRW B <MJM,qal,impv,,,,
675,1917331,BW>[,1Qisaa,Isaiah,62,11,B>,בא ,HNH JHWH HCMJ<W >L QYWJ H >RY >MWRW L BT YJWN HNH JC<K B> HNH FKRW >TW W P<LTJW L PNJW,qal,ptca,,,,
676,1917282,>SP[,1Qisaa,Isaiah,62,9,M>SPWHJ,מאספו׳הי ,KJ> >M M>SPWHJ J>KWLWHJ W JHLLW >T CM JHWH W MQBYW JCTWHJ B XYRWT QWDCJ >MR >LWHJK,piel,ptca,,,,
677,1917290,QBY[,1Qisaa,Isaiah,62,9,MQBYW,מקבצ׳ו ,KJ> >M M>SPWHJ J>KWLWHJ W JHLLW >T CM JHWH W MQBYW JCTWHJ B XYRWT QWDCJ >MR >LWHJK,piel,ptca,,,,
678,233466,BW>[,MT,Isaiah,63,1,B>,בָּ֣א ,MJ ZH B> M >DWM XMWY BGDJM M BYRH ZH HDWR B LBWCW Y<H B RB KXW >NJ MDBR B YDQH RB L HWCJ<,qal,ptca,MJ ZH,מִי־זֶ֣ה׀ ,M >DWM,מֵאֱדֹ֗ום 
679,1917358,BW>[,1Qisaa,Isaiah,63,1,B>,בא ,MJ> ZH B> M >DWM XMWY BGDJM M BWYRH ZH HDR B LBWCW YW<H B RWB KWXWH >NJ MDBR B <DQH RB L HWCJ<,qal,ptca,,,M >DWM,מֵאֱדֹ֗ום 
680,233652,<LH[,MT,Isaiah,63,11,M<LM,מַּעֲלֵ֣ם ,W JZKR JMJ <WLM MCH <MW >JH H M<LM M JM >T R<J Y>NW >JH H FM B QRBW >T RWX QDCW,hif,ptca,,,M JM,מִיָּ֗ם 
681,1917541,<LH[,1Qisaa,Isaiah,63,11,M<LH,מעלה ,W JZKWR JMJ <WLM MWCH <MW> >JH H M<LH M JM >T RW<J YW>WNW >JH H FM B QRBW >T RWX QWDCW,hifil,ptca,,,M JM,מִיָּ֗ם 
682,1917557,HLK[,1Qisaa,Isaiah,63,12,MWLJK,מוליך ,W MWLJK L JMJN MWCH ZRW< TP>RTJW BWQ< MJM M PNJHMH L <FWT CM <WLM,hifil,ptca,,,,
683,233681,HLK[,MT,Isaiah,63,13,MWLJKM,מֹולִיכָ֖ם ,MWLJKM B THMWT K SWS B MDBR L> JKCLW,hif,ptca,,,B THMWT,בַּתְּהֹמֹ֑ות 
684,1917572,HLK[,1Qisaa,Isaiah,63,13,MWLJKM,מוליכ׳ם ,MWLJKM B TWMWT K SWS B MDJBR LW> JKCLW,hifil,ptca,,,,
685,233699,JRD[,MT,Isaiah,63,14,TRD,תֵרֵ֔ד ,K BHMH B BQ<H TRD RWX JHWH TNJXNW KN NHGT <MK L <FWT LK CM TP>RT,qal,impf,,,B BQ<H,בַּבִּקְעָ֣ה 
686,1917586,JRD[,1Qisaa,Isaiah,63,14,TRD,תרד ,K BHMH B BQ<H TRD RWX JHWH TNJXNW KJ> NHGTH <MKH L <FWT LKH CM TP>RT,qal,impf,,,,
687,1917650,CWB[,1Qisaa,Isaiah,63,17,CWB,שוב ,LMH JHWH TT<NW M DRKJKH TQCJX LBNW M JR>TK CWB LM<N <BDJK CBV NXLTK,qal,impv,,,,
688,1917679,JRD[,1Qisaa,Isaiah,63,19,JRDTH,ירדתה ,HWJNW M <WLM LW> MCLTH BM LW> NQR> CMKH <LJHMH LW> QR<TH CMJM W JRDTH M PNJKH HRJM NZLW,qal,perf,,,,
689,233562,JRD[,MT,Isaiah,63,6,>WRJD,אֹורִ֥יד ,W >BWS <MJM B >PJ W >CKRM B XMTJ W >WRJD L >RY NYXM,hif,impf,,,L >RY,לָאָ֖רֶץ 
690,1917446,JRD[,1Qisaa,Isaiah,63,6,>WRJDH,אורידה ,W >BWSH <MJM B >PJ> W >CKJRMH B XMTJ W >WRJDH L >RY NYXM,hifil,impf,,,,
691,1917709,JRD[,1Qisaa,Isaiah,64,2,JRDTH,ירדתה ,B <FWTKH NWR>WT NQWH JRDTH M PNJKH HRJM NZLW,qal,perf,,,,
692,234301,<LH[,MT,Isaiah,65,17,T<LJNH,תַעֲלֶ֖ינָה ,KJ HNNJ BWR> CMJM XDCJM W >RY XDCH W L> TZKRNH H R>CNWT W L> T<LJNH <L LB,qal,impf,,,<L LB,עַל־לֵֽב׃ 
693,1918207,<LH[,1Qisaa,Isaiah,65,17,T<LJN>,תעלינא ,KJ> HNNJ BWR> CMJM XDCJM W >RY XDCH W LW> TZKRNH H RJCWNWT W LW> T<LJN> <L LB,qal,impf,,,<L LB,עַל־לֵֽב׃ 
694,233985,HLK[,MT,Isaiah,65,2,HLKJM,הֹלְכִים֙ ,PRFTJ JDJ KL H JWM >L <M SWRR H HLKJM H DRK L> VWB >XR MXCBTJHM,qal,ptca,,,>XR MXCBTJHM,אַחַ֖ר מַחְשְׁבֹתֵיהֶֽם׃ 
695,1917892,HLK[,1Qisaa,Isaiah,65,2,HWLKJM,הולכים ,PRFTJ JDJ KWL H JWM >L <M SWRH H HWLKJM H DRK LW> VWB >XR MXCBWTJHMH,qal,ptca,,,>XR MXCBTJHM,אַחַ֖ר מַחְשְׁבֹתֵיהֶֽם׃ 
696,234030,QRB[,MT,Isaiah,65,5,QRB,קְרַ֣ב ,H >MRJM QRB >LJK >L TGC BJ KJ QDCTJK >LH <CN B >PJ >C JQDT KL H JWM,qal,impv,,,>LJK,אֵלֶ֔יךָ 
697,234033,NGC[,MT,Isaiah,65,5,TGC,תִּגַּשׁ־,H >MRJM QRB >LJK >L TGC BJ KJ QDCTJK >LH <CN B >PJ >C JQDT KL H JWM,qal,impf,,,BJ,בִּ֖י 
698,1917940,QRB[,1Qisaa,Isaiah,65,5,QRB,קרב ,H >WMRJM QRB >LJKH >L TG< BJ> QDCTJKH >LH <CN B >PJ >C JWQDT KWL H JWM,qal,impv,,,,
699,234110,JY>[,MT,Isaiah,65,9,HWY>TJ,הֹוצֵאתִ֤י ,W HWY>TJ M J<QB ZR< W M JHWDH JWRC HRJ W JRCWH BXJRJ W <BDJ JCKNW CMH,hif,perf,,,M J<QB,מִֽיַּעֲקֹב֙ 
700,1918021,JY>[,1Qisaa,Isaiah,65,9,HWYJTJ,הוציתי ,W HWYJTJ M J<QWB ZR< W M JHWDH JRC HRJ W JRCWHJ BXJRJ W <BDJ JCKWNW CMH,hifil,perf,,,M J<QB,מִֽיַּעֲקֹב֙ 
701,1918677,BW>[,1Qisaa,Isaiah,66,15,JBW>,יבוא ,KJ> HNH JHWH B >C JBW> W B SWPH MRKBWTJW L HCJB B XMH >PW >PW W G<RTJW B LHBJ >C,qal,impf,,,,
702,1918683,CWB[,1Qisaa,Isaiah,66,15,HCJB,השיב ,KJ> HNH JHWH B >C JBW> W B SWPH MRKBWTJW L HCJB B XMH >PW >PW W G<RTJW B LHBJ >C,hifil,infc,,,,
703,1918698,BW>[,1Qisaa,Isaiah,66,16,JBW>,יבוא ,KJ> B >C JHWH JBW> L CPWV W B XRBW >T KWL H BFR W RBW XLLJW,hifil,impf,,,,
704,1918743,BW>[,1Qisaa,Isaiah,66,18,B>W,באו ,W >NWKJ M<FJHMH W MXCBWTJHMH B>W L QBY >T KWL H GW>JM W H LCWNWT W B>W W R>W >T KBWDJ,qal,perf,,,,
705,1918754,BW>[,1Qisaa,Isaiah,66,18,B>W,באו ,W >NWKJ M<FJHMH W MXCBWTJHMH B>W L QBY >T KWL H GW>JM W H LCWNWT W B>W W R>W >T KBWDJ,qal,perf,,,,
706,234834,CLX[,MT,Isaiah,66,19,CLXTJ,שִׁלַּחְתִּ֣י ,W FMTJ BHM >WT W CLXTJ MHM PLJVJM >L H GWJM TRCJC PWL W LWD MCKJ QCT TBL W JWN H >JJM H RXQJM >CR L> CM<W >T CM<J W L> R>W >T KBWDJ W HGJDW >T KBWDJ B GWJM,piel,perf,,,>L H GWJM TRCJC PWL W LWD MCKJ QCT TBL W JWN H >JJM H RXQJM,אֶֽל־הַגֹּויִ֞ם תַּרְשִׁ֨ישׁ פּ֥וּל וְל֛וּד מֹ֥שְׁכֵי קֶ֖שֶׁת תֻּבַ֣ל וְיָוָ֑ן הָאִיִּ֣ים הָרְחֹקִ֗ים 
707,1918765,CLX[,1Qisaa,Isaiah,66,19,CLXTJ,שלחתי ,W FMTJ BHMH >WTWT W CLXTJ MHMH PLJVJM >L H GW>JM TRCJC PWL W LWD MCWK QCT TWBL W JW>N H >JM H RXWQJM >CR LW> CM<W >T CM<J W LW> R>WW >T KBWDJ W HGJDW >T KBWDJ B GW>JM,piel,perf,,,,
708,234871,BW>[,MT,Isaiah,66,20,HBJ>W,הֵבִ֣יאוּ ,W HBJ>W >T KL >XJKM M KL H GWJM MNXH L JHWH B SWSJM W B RKB W B YBJM W B PRDJM W B KRKRWT <L HR QDCJ JRWCLM >MR JHWH K >CR JBJ>W BNJ JFR>L >T H MNXH B KLJ VHWR BJT JHWH,hif,perf,,,<L HR QDCJ JRWCLM,עַ֣ל הַ֥ר קָדְשִׁ֛י יְרוּשָׁלִַ֖ם 
709,234909,BW>[,MT,Isaiah,66,20,JBJ>W,יָבִיאוּ֩ ,W HBJ>W >T KL >XJKM M KL H GWJM MNXH L JHWH B SWSJM W B RKB W B YBJM W B PRDJM W B KRKRWT <L HR QDCJ JRWCLM >MR JHWH K >CR JBJ>W BNJ JFR>L >T H MNXH B KLJ VHWR BJT JHWH,hif,impf,BNJ JFR>L,בְנֵ֨י יִשְׂרָאֵ֧ל ,BJT JHWH,בֵּ֥ית יְהוָֽה׃ 
710,1918802,BW>[,1Qisaa,Isaiah,66,20,HBJ>W,הביאו ,W HBJ>W >T KWL KWL >XJKMH M KL H GW>JM MNXH L JHWH B SWSJM W B RKBM W B YWBJM W B W B PRDJM W B KWRKWBWT >L HR QDCJ JRWCLJM >MR JHWH K >CR JBJ>W BNJ JFR>L >T H MNXH B KLJ VHWR BJT JHWH,hifil,perf,,,,
711,1918839,BW>[,1Qisaa,Isaiah,66,20,JBJ>W,יביאו ,W HBJ>W >T KWL KWL >XJKMH M KL H GW>JM MNXH L JHWH B SWSJM W B RKBM W B YWBJM W B W B PRDJM W B KWRKWBWT >L HR QDCJ JRWCLJM >MR JHWH K >CR JBJ>W BNJ JFR>L >T H MNXH B KLJ VHWR BJT JHWH,hifil,impf,,,,
712,234923,LQX[,MT,Isaiah,66,21,>QX,אֶקַּ֛ח ,W GM MHM >QX L KHNJM L LWJM >MR JHWH,qal,impf,,,GM MHM,גַם־מֵהֶ֥ם 
713,234923,LQX[,MT,Isaiah,66,21,>QX,אֶקַּ֛ח ,W GM MHM >QX L KHNJM L LWJM >MR JHWH,qal,impf,,,L KHNJM L LWJM,לַכֹּהֲנִ֥ים לַלְוִיִּ֖ם 
714,1918854,LQX[,1Qisaa,Isaiah,66,21,>QX,אקח ,W GM MHMH >QX LJ> L KWHNJM L LWJJM >MR JHWH,qal,impf,,,,
715,1918901,BW>[,1Qisaa,Isaiah,66,23,JBW>,יבוא ,W HJH M DJ XWDC B XWDCW W M DJ CBT B CBTH JBW> KWL H BFR L HCTXWT L PNJ >MR JHWH,qal,impf,,,,
716,1918913,JY>[,1Qisaa,Isaiah,66,24,JY>W,יצאו ,W JY>W W R>W B PGRJ H >NCJM H PWC<JM BJ> KJ> TWL<TM LW> TMWT W >CHMH LW> TKBH W HJW DR>WN L KWL H BFR,qal,perf,,,,
717,1918436,<LH[,1Qisaa,Isaiah,66,3,M<LH,מעלה ,CWXV H CWR K MKH >JC ZWBX H F> <WRP KLB M<LH MNXH DM XWZJR MZKJR LBWNH MBRK >WN GM HMH BXRW B DRKJHMH W B CQWYJHMH NPCMH XPYH,hifil,ptca,,,,
718,1918463,BW>[,1Qisaa,Isaiah,66,4,>BJ>,אביא ,GM >NJ >BXR B T<LWLJHMH W B MGWRWTJHMH >BJ> LHMH J<N QR>TJ W >JN <WNH DBRTJ W LW> CM<W W J<FW >T H R< B <JNJ W B >CR LW> XPYTJ BXRW,hifil,impf,,,,
719,234608,BW>[,MT,Isaiah,66,7,JBW>,יָבֹ֥וא ,B VRM TXJL JLDH B VRM JBW> XBL LH W HMLJVH ZKR,qal,impf,XBL,חֵ֛בֶל ,LH,לָ֖הּ 
720,1918530,BW>[,1Qisaa,Isaiah,66,7,JBW>,יבוא ,B VRM TXJL JLDH B VRM JBW> XBL LH HMLJVH ZKR,qal,impf,,,,
721,214256,<LH[,MT,Isaiah,7,1,<LH,עָלָ֣ה ,W JHJ B JMJ >XZ BN JWTM BN <ZJHW MLK JHWDH <LH RYJN MLK >RM W PQX BN RMLJHW MLK JFR>L JRWCLM L MLXMH <LJH W L> JKL L HLXM <LJH,qal,perf,RYJN MLK >RM W PQX BN RMLJHW MLK JFR>L,רְצִ֣ין מֶֽלֶךְ־אֲ֠רָם וּפֶ֨קַח בֶּן־רְמַלְיָ֤הוּ מֶֽלֶךְ־יִשְׂרָאֵל֙ ,JRWCLM,יְר֣וּשָׁלִַ֔ם 
722,1897102,<LH[,1Qisaa,Isaiah,7,1,<LH,עלה ,W JHJ B JMJ >XZ BN JWTM BN <WZJH MLK JHWDH <LH RYJN MLK >RM W PQX BN RWMLJH MLK JFR>L JRWCLM L MLXMH <LJH W LW> JKLW L HLXM <LJH,qal,perf,,,,
723,214531,BW>[,MT,Isaiah,7,17,JBJ>,יָבִ֨יא ,JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR L> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,hif,impf,JHWH,יְהוָ֜ה ,<LJK W <L <MK W <L BJT >BJK,עָלֶ֗יךָ וְעַֽל־עַמְּךָ֮ וְעַל־בֵּ֣ית אָבִיךָ֒ 
724,214548,SWR[,MT,Isaiah,7,17,SWR,סוּר־,JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR L> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,qal,infc,>PRJM,אֶפְרַ֖יִם ,M <L JHWDH,מֵעַ֣ל יְהוּדָ֑ה 
725,1897394,BW>[,1Qisaa,Isaiah,7,17,JBJ>,יביא ,W JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR LW> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,hifil,impf,,,,
726,1897407,BW>[,1Qisaa,Isaiah,7,17,B>W,באו ,W JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR LW> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,qal,perf,,,,
727,1897411,SWR[,1Qisaa,Isaiah,7,17,SWR,סור ,W JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR LW> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,qal,infc,,,,
728,214702,BW>[,MT,Isaiah,7,24,JBW>,יָ֣בֹוא ,B XYJM W B QCT JBW> CMH KJ CMJR W CJT THJH KL H >RY,qal,impf,,,CMH,שָׁ֑מָּה 
729,1897562,BW>[,1Qisaa,Isaiah,7,24,JBW>,יבוא ,B XYJM W B QCTWT JBW> CMH KJ> CMJR W CJT THJH KWL H >RY,qal,impf,,,,
730,214722,BW>[,MT,Isaiah,7,25,TBW>,תָבֹ֣וא ,W KL H HRJM >CR B M<DR J<DRWN L> TBW> CMH JR>T CMJR W CJT W HJH L MCLX CWR W L MRMS FH,qal,impf,,,CMH,שָׁ֔מָּה 
731,1897582,BW>[,1Qisaa,Isaiah,7,25,TBW>,תבוא ,W KWL H HRJM >CR B M<DR J<DRWN LW> TBW> CMH JR>T BRZL CMJR W CJT TJHJH L MCLX CWR W L MRMS FH,qal,impf,,,,
732,1897153,JY>[,1Qisaa,Isaiah,7,3,Y>,צא ,W JW>MR JHWH >L JC<JH Y> N> L QR>T >XZ >TH W C>R JCWB BNK >L QYH T<LT H BRKH H <LJWNH >L MSLT FDH KWBS,qal,impv,,,,
733,214368,<LH[,MT,Isaiah,7,6,N<LH,נַעֲלֶ֤ה ,N<LH B JHWDH W NQJYNH W NBQ<NH >LJNW W NMLJK MLK B TWKH >T BN VB>L,qal,impf,,,B JHWDH,בִֽיהוּדָה֙ 
734,1897221,<LH[,1Qisaa,Isaiah,7,6,N<LH,נעלה ,N<LH B JHWDH W NQJYNH W NBQ<NH >LJNW W NMLJK MLK B TWKH >T BN VB>L,qal,impf,,,B JHWDH,בִֽיהוּדָה֙ 
735,1897602,LQX[,1Qisaa,Isaiah,8,1,QX,קח ,W J>WMR JHWH >LJ QX LK GLJWN GDWL W KTWB <LJW B XRV >NWC L MHR CLL XC BZ,qal,impv,,,,
736,214926,HLK[,MT,Isaiah,8,11,LKT,לֶּ֛כֶת ,KJ KH >MR JHWH >LJ K XZQT H JD W JSRNJ M LKT B DRK H <M H ZH L >MR,qal,infc,,,B DRK H <M H ZH,בְּדֶ֥רֶךְ הָֽעָם־הַזֶּ֖ה 
737,1897804,HLK[,1Qisaa,Isaiah,8,11,LKT,לכת ,KJ KH >MR JHWH >LJ K XZQT JD JSJRNW M LKT B DRK H <M H ZH L >MWR,qal,infc,,,,
738,215093,<BR[,MT,Isaiah,8,21,<BR,עָ֥בַר ,W <BR BH NQCH W R<B W HJH KJ JR<B W HTQYP W QLL B MLKW W B >LHJW W PNH L M<LH,qal,perf,,,BH,בָּ֖הּ 
739,1897981,<BR[,1Qisaa,Isaiah,8,21,<BR,עבר ,W <BR BH W NQCH W R<B W HJH KJ> JR<B JTQYP W QLL B MLKW W B >LWHW W PNH L M<LH,qal,perf,,,,
740,214768,QRB[,MT,Isaiah,8,3,>QRB,אֶקְרַב֙ ,W >QRB >L H NBJ>H W THR W TLD BN W J>MR JHWH >LJ QR> CMW MHR CLL XC BZ,qal,wayq,,,>L H NBJ>H,אֶל־הַנְּבִיאָ֔ה 
741,1897634,QRB[,1Qisaa,Isaiah,8,3,>QRB,אקרב ,W >QRB >L H NBJ> W THR W TLD BN W J>WMR JHWH >LJ QR> CMW MHR CLL XC BZ,qal,wayy,,,,
742,1897699,HLK[,1Qisaa,Isaiah,8,6,HWLKJM,הולכים ,J<N KJ> M>S H <M H ZH >T MJ H CWLX H HWLKJM L >WV W MCWC >T RYJN W >T BN RWMLJH,qal,ptca,,,,
743,214840,<LH[,MT,Isaiah,8,7,M<LH,מַעֲלֶ֨ה ,W LKN HNH >DNJ M<LH <LJHM >T MJ H NHR H <YWMJM W H RBJM >T MLK >CWR W >T KL KBWDW W <LH <L KL >PJQJW W HLK <L KL GDWTJW,hif,ptca,>DNJ,אֲדֹנָי֩ ,<LJHM,עֲלֵיהֶ֜ם 
