verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,comments
106964,NGC[,MT,Deuteronomy,25,9,NGCH,W NGCH JBMTW >LJW L <JNJ H ZQNJM W XLYH N<LW M <L RGLW W JRQH B PNJW W <NTH W >MRH KKH J<FH L >JC >CR L> JBNH >T BJT >XJW,,nif,perf,W NGCH JBMTW >LJW L <JNJ H ZQNJM,JBMTW,>LJW,>L,,0,prep,,,det,,simple,,>L,,,,,,,
1984672,NGC[,4Q33,Deuteronomy,25,9,NGCH,W NGCH JBMTW >LJW L <JNJ H ZQNJM W XLYH N<LW M <L RGLW W JRQH B PNJW W <NTH W >MRH KKH,0 0000 00000 0000 0 0000 0 00000 0 0000 0000 0 00 0000 0 0000 0 0000 0 0000 0 0000 000,nif,perf,None,None,,,,,,,,,,,,,,,,,,,
107013,QRB[,MT,Deuteronomy,25,11,QRBH,KJ JNYW >NCJM JXDW >JC W >XJW W QRBH >CT H >XD L HYJL >T >JCH M JD MKHW W CLXH JDH W HXZJQH B MBCJW,,qal,perf,W QRBH >CT H >XD,>CT H >XD,no complement,no complement,,,,,,,,,,,,,,,,,
107103,JY>[,MT,Deuteronomy,25,17,Y>TKM,ZKWR >T >CR <FH LK <MLQ B DRK B Y>TKM M MYRJM,,qal,infc,B Y>TKM M MYRJM,,M MYRJM,MN MYRJM/,,0,prep,topo,inanim,det,nmpr,simple,,MN,,,,,,,
1985356,JY>[,4Q34,Deuteronomy,25,17,Y>TKM,ZKWR >T >CR <FH LK <MLQ B DRK B Y>TKM M MYRJM,0000 00 000 000 00 0000 0 000 0 00000 0 00000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
1892636,JY>[,1Q5,Deuteronomy,25,17,Y>TKM,ZKWR >T >CR <FH LK <MLQ B DRK B Y>TKM M MYRJM,0000 00 000 000 00 0000 0 000 0 00000 0 00000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
107130,NWX[,MT,Deuteronomy,25,19,HNJX,W HJH B HNJX JHWH >LHJK LK M KL >JBJK M SBJB B >RY >CR JHWH >LHJK NTN LK NXLH L RCTH TMXH >T ZKR <MLQ M TXT H CMJM L> TCKX,,hif,infc,B HNJX JHWH >LHJK LK M KL >JBJK M SBJB B >RY,JHWH >LHJK,LK,L,,0,prep,,,det,,simple,,L,,,,,,,
107130,NWX[,MT,Deuteronomy,25,19,HNJX,W HJH B HNJX JHWH >LHJK LK M KL >JBJK M SBJB B >RY >CR JHWH >LHJK NTN LK NXLH L RCTH TMXH >T ZKR <MLQ M TXT H CMJM L> TCKX,,hif,infc,B HNJX JHWH >LHJK LK M KL >JBJK M SBJB B >RY,JHWH >LHJK,M KL >JBJK M SBJB,MN KL/ >JB[ MN SBJB/,,0,prep + prep,,,det,subs,complex,,MN,MN,,,,,,
1985384,NWX[,4Q34,Deuteronomy,25,19,HNJX,W HJH B HNJX JHWH >LHJK LK M KL >JBJK M SBJB B >RY >CR JHWH >LHJK NTN LK NXLH L RCTH TMXH >T ZKR <MLQ M TXT H CMJM L> TCKX,0 000 0 0000 0000 00000 00 0 00 00000 0 0000 0 000 000 0000 00000 000 00 0000 0 0000 0000 00 000 0000 0 000 0 0000 00 0000,hif,infc,None,None,,,,,,,,,,,,,,,,,,,
107163,BW>[,MT,Deuteronomy,26,1,TBW>,W HJH KJ TBW> >L H >RY >CR JHWH >LHJK NTN LK NXLH W JRCTH W JCBT BH,,qal,impf,KJ TBW> >L H >RY,,>L H >RY,>L H >RY/,,0,prep,,,det,subs,simple,,>L,,,,,,,
1990082,BW>[,4Q38a,Deuteronomy,26,1,TBW>,W HJH KJ TBW> >L H >RY >CR JHWH >LWHKH NWTN LK NXLH W JRCTH W JCBT BH,0 000 00 0000 00 0 000 000 0000 0000100 0000 00 0000 0 00000 0 0000 00,qal,impf,KJ TBW> >L H >RY,,>L H >RY,,,0,,,,,,,,>L,,,,,,,
1985417,BW>[,4Q34,Deuteronomy,26,1,TBW>,W HJH KJ TBW> >L H >RY >CR JHWH >LHJK NTN LK NXLH W JRCTH W JCBT BH,0 000 00 0000 00 0 000 000 0000 00000 000 00 0000 0 00000 0 0000  00,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
107187,BW>[,MT,Deuteronomy,26,2,TBJ>,W LQXT M R>CJT KL PRJ H >DMH >CR TBJ> M >RYK >CR JHWH >LHJK NTN LK W FMT B VN> W HLKT >L H MQWM >CR JBXR JHWH >LHJK L CKN CMW CM,,hif,impf,>CR TBJ> M >RYK,,M >RYK,MN >RY/,,0,prep,,,det,subs,simple,,MN,,,,,,,
107201,HLK[,MT,Deuteronomy,26,2,HLKT,W LQXT M R>CJT KL PRJ H >DMH >CR TBJ> M >RYK >CR JHWH >LHJK NTN LK W FMT B VN> W HLKT >L H MQWM >CR JBXR JHWH >LHJK L CKN CMW CM,,qal,perf,W HLKT >L H MQWM,,>L H MQWM,>L H MQWM/,,0,prep,,,det,subs,simple,,>L,,,,,,,
1990107,BW>[,4Q38a,Deuteronomy,26,2,TBJ>,W LQXT M R>CJT KL PRJ H >DMH >CR TBJ> M >RYK >CR JHWH >LHJK NTN LK W FMT B VN> W HLKTH >L H MQWM >CR JBXR JHWH >LHJK L CKN CMW CMH,0 0000 0 00000 00 000 0 0000 000 0000 0 0000 000 0000 00000 000 00 0 000 0 000 0 00000 00 0 0000 000 0000 0000 00000 0 000 000 000,hif,impf,None,None,,,,,,,,,,,,,,,,,,,
1990120,HLK[,4Q38a,Deuteronomy,26,2,HLKTH,W LQXT M R>CJT KL PRJ H >DMH >CR TBJ> M >RYK >CR JHWH >LHJK NTN LK W FMT B VN> W HLKTH >L H MQWM >CR JBXR JHWH >LHJK L CKN CMW CMH,0 0000 0 00000 00 000 0 0000 000 0000 0 0000 000 0000 00000 000 00 0 000 0 000 0 00000 00 0 0000 000 0000 0000 00000 0 000 000 000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
1985442,BW>[,4Q34,Deuteronomy,26,2,TBJ>,W LQXT M R>CJT KL PRJ H >DMH >CR TBJ> M >RYK >CR JHWH >LHJK NTN LK W FMT B VN> W HLKT >L H MQWM >CR JBXR JHWH >LHJK L CKN CMW CM,0 0000 0 00000 00 000 0 0000 000 0000 0 0000 000 0000 00000 000 00 0 000 0 000 0 0000 00 0 0000 000 0000 0000 00000 0 000 000 00,hif,impf,None,None,,,,,,,,,,,,,,,,,,,
1985455,HLK[,4Q34,Deuteronomy,26,2,HLKT,W LQXT M R>CJT KL PRJ H >DMH >CR TBJ> M >RYK >CR JHWH >LHJK NTN LK W FMT B VN> W HLKT >L H MQWM >CR JBXR JHWH >LHJK L CKN CMW CM,0 0000 0 00000 00 000 0 0000 000 0000 0 0000 000 0000 00000 000 00 0 000 0 000 0 0000 00 0 0000 000 0000 0000 00000 0 000 000 00,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
107214,BW>[,MT,Deuteronomy,26,3,B>T,W B>T >L H KHN >CR JHJH B JMJM H HM W >MRT >LJW HGDTJ H JWM L JHWH >LHJK KJ B>TJ >L H >RY >CR NCB< JHWH L >BTJNW L TT LNW,,qal,perf,W B>T >L H KHN,,>L H KHN,>L H KHN/,,0,prep,,,det,subs,simple,,>L,,,,,,,
107235,BW>[,MT,Deuteronomy,26,3,B>TJ,W B>T >L H KHN >CR JHJH B JMJM H HM W >MRT >LJW HGDTJ H JWM L JHWH >LHJK KJ B>TJ >L H >RY >CR NCB< JHWH L >BTJNW L TT LNW,,qal,perf,KJ B>TJ >L H >RY,,>L H >RY,>L H >RY/,,0,prep,,,det,subs,simple,,>L,,,,,,,
1990134,BW>[,4Q38a,Deuteronomy,26,3,BTH,W BTH >L H KWHN >CR JHJH B JMJM H HM W >MRT >LJW HGDTJ H JWM L PNJ JHWH >LWHJKH KJ B>TJ >L H >RY >CR NCB< JHWH L >BTJNW L TT LNW,0 000 00 0 0000 000 0000 0 0000 0 00 0 0000 0000 00000 0 000 0 000 0000 0000000 00 0000 00 0 000 000 0000 0000 0 000000 0 00 000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
1990155,BW>[,4Q38a,Deuteronomy,26,3,B>TJ,W BTH >L H KWHN >CR JHJH B JMJM H HM W >MRT >LJW HGDTJ H JWM L PNJ JHWH >LWHJKH KJ B>TJ >L H >RY >CR NCB< JHWH L >BTJNW L TT LNW,0 000 00 0 0000 000 0000 0 0000 0 00 0 0000 0000 00000 0 000 0 000 0000 0000000 00 0000 00 0 000 000 0000 0000 0 000000 0 00 000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
1985469,BW>[,4Q34,Deuteronomy,26,3,B>T,W B>T >L H KHN >CR JHJH B JMJM H HM W >MRT >LJW HGDTJ H JWM L JHWH >LHJK KJ B>TJ >L H >RY >CR NCB< JHWH L >BTJNW L TT LNW,0 000 00 0 000 000 0000 0 0000 0 00 0 0000 0000 00000 0 000 0 0000 00000 00 0000 00 0 000 000 0000 0000 0 000000 0 00 000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
1985489,BW>[,4Q34,Deuteronomy,26,3,B>TJ,W B>T >L H KHN >CR JHJH B JMJM H HM W >MRT >LJW HGDTJ H JWM L JHWH >LHJK KJ B>TJ >L H >RY >CR NCB< JHWH L >BTJNW L TT LNW,0 000 00 0 000 000 0000 0 0000 0 00 0 0000 0000 00000 0 000 0 0000 00000 00 0000 00 0 000 000 0000 0000 0 000000 0 00 000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
107256,NWX[,MT,Deuteronomy,26,4,HNJXW,W LQX H KHN H VN> M JDK W HNJXW L PNJ MZBX JHWH >LHJK,,hif,perf,W HNJXW L PNJ MZBX JHWH >LHJK,,L PNJ MZBX JHWH >LHJK,L PNH/ MZBX/ JHWH/ >LHJM/,,0,prep,pers,anim,det,subs,complex,,L,,,,,,,
1990178,NWX[,4Q38a,Deuteronomy,26,4,HNJXW,W LQX H KWHN >T H VN> M JDK W HNJXW L PNJ MZBX JHWH >LHJK,0 000 0 0000 00 0 000 0 000 0 00000 0 000 0000 0000 00000,hif,perf,None,None,,,,,,,,,,,,,,,,,,,
1985511,NWX[,4Q34,Deuteronomy,26,4,HNJXW,W LQX H KHN H VN> M JDK W HNJXW L PNJ MZBX JHWH >LHJK,0 000 0 000 0 000 0 000 0 00000 0 000 0000 0000 00000,hif,perf,W HNJXW L PNJ MZBX JHWH >LHJK,,L PNJ MZBX JHWH >LHJK,,,0,,,,,,,,L,,,,,,,
107274,JRD[,MT,Deuteronomy,26,5,JRD,W <NJT W >MRT L PNJ JHWH >LHJK >RMJ >BD >BJ W JRD MYRJMH W JGR CM B MTJ M<V W JHJ CM L GWJ GDWL <YWM W RB,,qal,wayq,W JRD MYRJMH,,MYRJMH,MYRJM/,,1,dir-he,topo,inanim,det,nmpr,simple,,,,,,,,,
1985530,JRD[,4Q34,Deuteronomy,26,5,JRD,W <NJT W >MRT L PNJ JHWH >LHJK >RMJ >BD >BJ W JRD MYRJMH W JGR CM B MTJ M<V W JHJ CM L GWJ GDWL <YWM W RB,0 0000 0 0000 0 000 0000 00000 0000 000 000 0 000 000000 0 000 00 0 000 000 0 000 00 0 000 0000 0000 0 00,qal,wayq,W JRD MYRJMH,,MYRJMH,,,1,,,,,,,,,,,,,,,
107325,JY>[,MT,Deuteronomy,26,8,JWY>NW,W JWY>NW JHWH M MYRJM B JD XZQH W B ZR< NVWJH W B MR> GDL W B >TWT W B MPTJM,,hif,wayq,W JWY>NW JHWH M MYRJM B JD XZQH W B ZR< NVWJH W B MR> GDL W B >TWT W B MPTJM,JHWH,M MYRJM,MN MYRJM/,,0,prep,topo,inanim,det,nmpr,simple,,MN,,,,,,,
107347,BW>[,MT,Deuteronomy,26,9,JB>NW,W JB>NW >L H MQWM H ZH W JTN LNW >T H >RY H Z>T >RY ZBT XLB W DBC,,hif,wayq,W JB>NW >L H MQWM H ZH,,>L H MQWM H ZH,>L H MQWM/ H ZH,,0,prep,,,det,subs,complex,,>L,,,,,,,
107369,BW>[,MT,Deuteronomy,26,10,HB>TJ,W <TH HNH HB>TJ >T R>CJT PRJ H >DMH >CR NTTH LJ JHWH W HNXTW L PNJ JHWH >LHJK W HCTXWJT L PNJ JHWH >LHJK,,hif,perf,HNH HB>TJ >T R>CJT PRJ H >DMH,,no complement,no complement,,,,,,,,,,,,,,,,,
107380,NWX[,MT,Deuteronomy,26,10,HNXTW,W <TH HNH HB>TJ >T R>CJT PRJ H >DMH >CR NTTH LJ JHWH W HNXTW L PNJ JHWH >LHJK W HCTXWJT L PNJ JHWH >LHJK,,hif,perf,W HNXTW L PNJ JHWH >LHJK,,L PNJ JHWH >LHJK,L PNH/ JHWH/ >LHJM/,,0,prep,pers,anim,det,subs,complex,,L,,,,,,,
107487,<BR[,MT,Deuteronomy,26,13,<BRTJ,W >MRT L PNJ JHWH >LHJK B<RTJ H QDC MN H BJT W GM NTTJW L LWJ W L GR L JTWM W L >LMNH K KL MYWTK >CR YWJTNJ L> <BRTJ M MYWTJK W L> CKXTJ,,qal,perf,L> <BRTJ M MYWTJK,,no complement,no complement,,,,,,,,,,,,,,,,,
107592,HLK[,MT,Deuteronomy,26,17,LKT,>T JHWH H>MRT H JWM L HJWT LK L >LHJM W L LKT B DRKJW W L CMR XQJW W MYWTJW W MCPVJW W L CM< B QLW,,qal,infc,W L LKT B DRKJW,,B DRKJW,B DRK/,,0,prep,,,det,subs,simple,,B,,,,,,,
107685,<BR[,MT,Deuteronomy,27,2,T<BRW,W HJH B JWM >CR T<BRW >T H JRDN >L H >RY >CR JHWH >LHJK NTN LK W HQMT LK >BNJM GDLWT W FDT >TM B FJD,,qal,impf,>CR T<BRW >T H JRDN >L H >RY,,>L H >RY,>L H >RY/,,0,prep,,,det,subs,simple,,>L,,,,,,,
1984767,<BR[,4Q33,Deuteronomy,27,2,T<BRW,W HJH B JWM >CR T<BRW >T H JRDN >L H >RY >CR JHWH >LHJK NTN LK W HQMT LK >BNJM GDLWT W FDT >TM B FJD,0 000 0 000 000 00000 00 0 0000 00 0 000 000 0000 00000 000 00 0 0000 00 00000 00000 0 000 000 0 000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
1981036,<BR[,4Q30,Deuteronomy,27,2,T<BRW,W HJH B JWM >CR T<BRW >T H JRDN >L H >RY,0 000 0 000 000 00000 00 0 0000 00 0 000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
107719,<BR[,MT,Deuteronomy,27,3,<BRK,W KTBT <LJHN >T KL DBRJ H TWRH H Z>T B <BRK LM<N >CR TB> >L H >RY >CR JHWH >LHJK NTN LK >RY ZBT XLB W DBC K >CR DBR JHWH >LHJ >BTJK LK,,qal,infc,B <BRK,,no complement,no complement,,,,,,,,,,,,,,,,,
107722,BW>[,MT,Deuteronomy,27,3,TB>,W KTBT <LJHN >T KL DBRJ H TWRH H Z>T B <BRK LM<N >CR TB> >L H >RY >CR JHWH >LHJK NTN LK >RY ZBT XLB W DBC K >CR DBR JHWH >LHJ >BTJK LK,,qal,impf,LM<N >CR TB> >L H >RY >RY ZBT XLB W DBC,,>L H >RY >RY ZBT XLB W DBC,>L H >RY/ >RY/ ZWB[ XLB/ W DBC/,,0,prep,,,det,subs,complex,,>L,,,,,,,
1984804,BW>[,4Q33,Deuteronomy,27,3,TBW>,W KTBT <LJHN >T KL DBRJ H TWRH H Z>T B <BRK LM<N >CR TBW> >L H >RY >CR JHWH >LHJK NTN LK >RY ZBT XLB W DBC K >CR DBR JHWH >LHJ >BTJK LK,0 0000 00000 00 00 0000 0 0000 0 000 0 0000 0000 000 0000 00 0 000 000 0000 00000 000 00 000 000 000 0 000 0 000 000 0000 0000 00000 00,qal,impf,LM<N >CR TBW> >L H >RY >CR JHWH >LHJK NTN LK >RY ZBT XLB W DBC,,>L H >RY >CR JHWH >LHJK NTN LK >RY ZBT XLB W DBC,,,0,,,,,,,,>L,,,,,,,
107746,<BR[,MT,Deuteronomy,27,4,<BRKM,W HJH B <BRKM >T H JRDN TQJMW >T H >BNJM H >LH >CR >NKJ MYWH >TKM H JWM B HR <JBL W FDT >WTM B FJD,,qal,infc,B <BRKM >T H JRDN,,no complement,no complement,,,,,,,,,,,,,,,,,
1984829,<BR[,4Q33,Deuteronomy,27,4,<BRKM,W HJH B <BRKM >T H JRDN TQJMW >T H >BNJM H >LH >CR >NKJ MYWH >TKM H JWM B HR <JBL W FDT >WTM B FJD,0 000 0 00000 00 0 0000 00000 00 0 00000 0 000 000 0000 0000 0000 0 000 0 00 0000 0 000 0000 0 000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
107792,<LH[,MT,Deuteronomy,27,6,H<LJT,>BNJM CLMWT TBNH >T MZBX JHWH >LHJK W H<LJT <LJW <WLT L JHWH >LHJK,,hif,perf,W H<LJT <LJW <WLT L JHWH >LHJK,,<LJW,<L,,0,prep,,,det,,simple,,<L,,,,,,,
107792,<LH[,MT,Deuteronomy,27,6,H<LJT,>BNJM CLMWT TBNH >T MZBX JHWH >LHJK W H<LJT <LJW <WLT L JHWH >LHJK,,hif,perf,W H<LJT <LJW <WLT L JHWH >LHJK,,L JHWH >LHJK,L JHWH/ >LHJM/,,0,prep,pers,anim,det,nmpr,complex,,L,,,,,,,
1984876,<LH[,4Q33,Deuteronomy,27,6,H<LJT,>BNJM CLMWT TBNH >T MZBX JHWH >LHJK W H<LJT <LJW <WLT L JHWH >LHJK,00000 00000 0000 00 0000 0000 00000 0 00000 0000 0000 0 0000 00000,hif,perf,W H<LJT <LJW <WLT L JHWH >LHJK,,<LJW,,,0,,,,,,,,<LJW,L,,,,,,
1984876,<LH[,4Q33,Deuteronomy,27,6,H<LJT,>BNJM CLMWT TBNH >T MZBX JHWH >LHJK W H<LJT <LJW <WLT L JHWH >LHJK,00000 00000 0000 00 0000 0000 00000 0 00000 0000 0000 0 0000 00000,hif,perf,W H<LJT <LJW <WLT L JHWH >LHJK,,L JHWH >LHJK,,,0,,,,,,,,<LJW,L,,,,,,
107893,<BR[,MT,Deuteronomy,27,12,<BRKM,>LH J<MDW L BRK >T H <M <L HR GRZJM B <BRKM >T H JRDN CM<WN W LWJ W JHWDH W JFFKR W JWSP W BNJMN,,qal,infc,B <BRKM >T H JRDN,,no complement,no complement,,,,,,,,,,,,,,,,,
108016,GLH[,MT,Deuteronomy,27,20,GLH,>RWR CKB <M >CT >BJW KJ GLH KNP >BJW W >MR KL H <M >MN,,piel,perf,KJ GLH KNP >BJW,,no complement,no complement,,,,,,,,,,,,,,,,,
108138,BW>[,MT,Deuteronomy,28,2,B>W,W B>W <LJK KL H BRKWT H >LH W HFJGK KJ TCM< B QWL JHWH >LHJK,,qal,perf,W B>W <LJK KL H BRKWT H >LH,KL H BRKWT H >LH,<LJK,<L,,0,prep,,,det,,simple,,<L,,,,,,,
1981123,BW>[,4Q30,Deuteronomy,28,2,B>W,W B>W <LJK KL H BRKWT H >LH W HFJGWK KJ TCM< B QWL JHWH >LHJK,0 000 0000 00 0 00000 0 000 0 000000 00 0000 0 000 0000 00000,qal,perf,W B>W <LJK KL H BRKWT H >LH,KL H BRKWT H >LH,<LJK,,,0,,,,,,,,<LJK,,,,,,,
108185,BW>[,MT,Deuteronomy,28,6,B>K,BRWK >TH B B>K W BRWK >TH B Y>TK,,qal,infc,B B>K,,no complement,no complement,,,,,,,,,,,,,,,,,
108190,JY>[,MT,Deuteronomy,28,6,Y>TK,BRWK >TH B B>K W BRWK >TH B Y>TK,,qal,infc,B Y>TK,,no complement,no complement,,,,,,,,,,,,,,,,,
108204,JY>[,MT,Deuteronomy,28,7,JY>W,JTN JHWH >T >JBJK H QMJM <LJK NGPJM L PNJK B DRK >XD JY>W >LJK W B CB<H DRKJM JNWSW L PNJK,,qal,impf,B DRK >XD JY>W >LJK,,>LJK,>L,,0,prep,,,det,,simple,,>L,,,,,,,
108210,NWS[,MT,Deuteronomy,28,7,JNWSW,JTN JHWH >T >JBJK H QMJM <LJK NGPJM L PNJK B DRK >XD JY>W >LJK W B CB<H DRKJM JNWSW L PNJK,,qal,impf,W B CB<H DRKJM JNWSW L PNJK,,L PNJK,L PNH/,,0,prep,,,det,subs,simple,,L,,,,,,,
1981192,JY>[,4Q30,Deuteronomy,28,7,JY>W,JTN JHWH >T >WJBJK H QMJM <LJK NGPJM L PNJK B DRK >XD JY>W >LJK W B CB<H DRKJM JNWSW L PNJK,000 0000 00 000000 0 0000 0000 00000 0 0000 0 000 000 0000 0000 0 0 0000 00000 00000 0 0000,qal,impf,B DRK >XD JY>W >LJK,,>LJK,,,0,,,,,,,,>LJK,,,,,,,
1981198,NWS[,4Q30,Deuteronomy,28,7,JNWSW,JTN JHWH >T >WJBJK H QMJM <LJK NGPJM L PNJK B DRK >XD JY>W >LJK W B CB<H DRKJM JNWSW L PNJK,000 0000 00 000000 0 0000 0000 00000 0 0000 0 000 000 0000 0000 0 0 0000 00000 00000 0 0000,qal,impf,W B CB<H DRKJM JNWSW L PNJK,,L PNJK,,,0,,,,,,,,L,,,,,,,
108253,HLK[,MT,Deuteronomy,28,9,HLKT,JQJMK JHWH LW L <M QDWC K >CR NCB< LK KJ TCMR >T MYWT JHWH >LHJK W HLKT B DRKJW,,qal,perf,W HLKT B DRKJW,,B DRKJW,B DRK/,,0,prep,,,det,subs,simple,,B,,,,,,,
1981243,HLK[,4Q30,Deuteronomy,28,9,HLKT,JQJMK JHWH LW L <M QDWC K >CR NCB< LK KJ TCMR >T MYWT JHWH >LHJK W HLKT B DRKJW,00000 0000 00 0 00 0000 0 000 0000 00 00 0000 00 0000 0000 00000 0 0000 0 00000,qal,perf,W HLKT B DRKJW,,B DRKJW,,,0,,,,,,,,B,,,,,,,
108365,SWR[,MT,Deuteronomy,28,14,TSWR,W L> TSWR M KL H DBRJM >CR >NKJ MYWH >TKM H JWM JMJN W FM>WL L LKT >XRJ >LHJM >XRJM L <BDM,,qal,impf,W L> TSWR M KL H DBRJM JMJN W FM>WL,,M KL H DBRJM,MN KL/ H DBR/,,0,prep,,,det,subs,complex,,MN,,,,,,,
108380,HLK[,MT,Deuteronomy,28,14,LKT,W L> TSWR M KL H DBRJM >CR >NKJ MYWH >TKM H JWM JMJN W FM>WL L LKT >XRJ >LHJM >XRJM L <BDM,,qal,infc,L LKT >XRJ >LHJM >XRJM,,>XRJ >LHJM >XRJM,>XR/ >LHJM/ >XR=/,,0,vc,,,det,subs,complex,,,,,,,,,
108410,BW>[,MT,Deuteronomy,28,15,B>W,W HJH >M L> TCM< B QWL JHWH >LHJK L CMR L <FWT >T KL MYWTJW W XQTJW >CR >NKJ MYWK H JWM W B>W <LJK KL H QLLWT H >LH W HFJGWK,,qal,perf,W B>W <LJK KL H QLLWT H >LH,KL H QLLWT H >LH,<LJK,<L,,0,prep,,,det,,simple,,<L,,,,,,,
1994203,BW>[,4Q45,Deuteronomy,28,15,B>W,W HJH >M L> TCM<WN B QWL JHWH >LHJK L CMR L <FWT >T KL MYWTJW W XQT JW >CR >NKJ MYWK H JWM W B>W <LJK KL H QLLWT >LH W HFJGWK,0 000 00 00 000000 0 000 0000 00000 0 000 0 0000 00 00 000000 0 000 00 000 0000 0000 0 000 0 000 0000 00 0 00000 000 0 000000,qal,perf,None,None,,,,,,,,,,,,,,,,,,,
1992243,BW>[,4Q42,Deuteronomy,28,15,B>W,W HJH >M L> TCM< B QWL JHWH >LHJK L CMR L <FWT >T KL MYWTJW W XQTJW >CR >NKJ MYWK H JWM W B>W <LJK KL H QLLWT H >LH W HFJGWK,0 000 00 00 0000 0 000 0000 00000 0 000 0 0000 00 00 000000 0 00000 000 0000 0000 0 000 0 000 0000 00 0 00000 0 000 0 000000,qal,perf,W B>W <LJK KL H QLLWT H >LH,KL H QLLWT H >LH,<LJK,,,0,,,,,,,,<LJK,,,,,,,
108448,BW>[,MT,Deuteronomy,28,19,B>K,>RWR >TH B B>K W >RWR >TH B Y>TK,,qal,infc,B B>K,,no complement,no complement,,,,,,,,,,,,,,,,,
108453,JY>[,MT,Deuteronomy,28,19,Y>TK,>RWR >TH B B>K W >RWR >TH B Y>TK,,qal,infc,B Y>TK,,no complement,no complement,,,,,,,,,,,,,,,,,
108478,MHR[,MT,Deuteronomy,28,20,MHR,JCLX JHWH BK >T H M>RH >T H MHWMH W >T H MG<RT B KL MCLX JDK >CR T<FH <D HCMDK W <D >BDK MHR M PNJ R< M<LLJK >CR <ZBTNJ,,piel,infa,W <D >BDK MHR M PNJ R< M<LLJK,,M PNJ R< M<LLJK,MN PNH/ R<===/ M<LL/,,0,prep,,,det,subs,complex,,MN,,,,,,,
1994264,MHR[,4Q45,Deuteronomy,28,20,MHR,JCLX JHWH BK >T H M>RH >T H MHW MH W >T H MG<RT B KL MCLX JDK >CR T<FH <D HCMDK W <D >BDK MHR M PNJ R< M<LLJK >CR <ZBTNJ,0000 0000 00 00 0 0000 00 0 000 00 0 00 0 00000 0 00 0000 000 000 0000 00 00000 0 00 0000 000 0 000 00 000000 000 000000,piel,infa,None,None,,,,,,,,,,,,,,,,,,,
1981350,MHR[,4Q30,Deuteronomy,28,20,MHR,JCLX JHWH BK >T H M>RH >T H MHWMH W >T H MG<RT B KL MCLX JDK >CR T<FH <D HCMDK W <D >BDK MHR M PNJ R<,0000 0000 00 00 0 0000 00 0 00000 0 00 0 00000 0 00 0000 000 000 0000 00 00000 0 00 0000 000 0 000 00,piel,infa,None,None,,,,,,,,,,,,,,,,,,,
108500,BW>[,MT,Deuteronomy,28,21,B>,JDBQ JHWH BK >T H DBR <D KLTW >TK M <L H >DMH >CR >TH B> CMH L RCTH,,qal,ptca,>CR >TH B> CMH,>TH,CMH,CM,,1,dir-he,,,det,,simple,,,,,,,,,
1985554,BW>[,4Q34,Deuteronomy,28,21,B>,>CR >TH B> CMH L RCTH,000 000 00 000 0 0000,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
108561,JRD[,MT,Deuteronomy,28,24,JRD,JTN JHWH >T MVR >RYK >BQ W <PR MN H CMJM JRD <LJK <D HCMDK,,qal,impf,MN H CMJM JRD <LJK,,MN H CMJM,MN H CMJM/,,0,prep,,,det,subs,simple,,MN,,,,,,,
108561,JRD[,MT,Deuteronomy,28,24,JRD,JTN JHWH >T MVR >RYK >BQ W <PR MN H CMJM JRD <LJK <D HCMDK,,qal,impf,MN H CMJM JRD <LJK,,<LJK,<L,,0,prep,,,det,,simple,,<L,,,,,,,
1985611,JRD[,4Q34,Deuteronomy,28,24,JRD,JTN JHWH >T MVR >RYK >BQ W <PR MN H CMJM JRD <LJK <D HCMDK,000 0000 00 000 0000 000 0 000 00 0 0000 000 0000 00 00000,qal,impf,MN H CMJM JRD <LJK,,MN H CMJM,,,0,,,,,,,,MN,<LJK,,,,,,
1985611,JRD[,4Q34,Deuteronomy,28,24,JRD,JTN JHWH >T MVR >RYK >BQ W <PR MN H CMJM JRD <LJK <D HCMDK,000 0000 00 000 0000 000 0 000 00 0 0000 000 0000 00 00000,qal,impf,MN H CMJM JRD <LJK,,<LJK,,,0,,,,,,,,MN,<LJK,,,,,,
1981404,JRD[,4Q30,Deuteronomy,28,24,JRD,JTN JHWH >T MVR >RYK >BQ W <PR MN H CMJM JRD <LJK <D HCMDK,000 0000 00 000 0000 000 0 000 00 0 0000 000 0000 00 00000,qal,impf,MN H CMJM JRD <LJK,,MN H CMJM,,,0,,,,,,,,MN,<LJK,,,,,,
