verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse,Study_Edition
1943809,JY>[,4Q11,Exodus,16,27,JY>W,B JWM H CBJ<J JY>W MN H <M L LQV W L> MY>W,1 111 1 00000 0000 11 1 11 1 111 1 11 1111,qal,perf,H CBJ<J JY>W MN H <M,MN H <M,no complement,no complement,,,,,,,,,,,,,,,,,reconstructed,[B JWM H] CBJ<J JY>W [MN H <M L LQV W L> MY>W],
38069,NWX[,MT,Exodus,16,33,HNX,W J>MR MCH >L >HRN QX YNYNT >XT W TN CMH ML> H <MR MN W HNX >TW L PNJ JHWH L MCMRT L DRTJKM,,hif,impv,W HNX >TW L PNJ JHWH L MCMRT L DRTJKM,,L PNJ JHWH,L PNH/ JHWH/,before / in front of YHWH,0,prep,person,anim,det,subs,simple,factive,goal,L PNH/,,,,,,,,
1955515,NWX[,4Q22,Exodus,16,33,HNX,W J>MR MCH >L >HRN QX YNYNT >XT W TN CMH MLW> H <MR MN W HNX >WTW L PNJ JHWH L MCMRT L DRTJKM,0 0000 011 11 1111 11 11111 111 1 11 111 1110 0 000 00 1 000 0000 1 110 0011 1 11111 1 111111,hif,impv,W HNX >WTW L PNJ JHWH L MCMRT L DRTJKM,,L PNJ JHWH,L PNH/ JHWH/,before / in front of YHWH,0,prep,person,anim,det,subs,simple,factive,goal,L PNH/,,,,,,reconstructed,W J>MR M[CH >L >HRN QX YNYNT >XT W TN CMH MLW]> H <MR MN [W] HNX >WTW [L PN]J JH[WH L MCMRT L DRTJKM],
1943901,NWX[,4Q11,Exodus,16,33,HNJX,W J>MR MCH >L >HRN QX YNYNT >XT W TN CMH ML> H <MR MN W HNJX >TW L PNJ JHWH L MCMRT L DRTJKM,1 1110 000 00 0000 01 00011 111 1 11 111 111 1 111 11 1 1110 000 0 000 0000 0 00000 1 111111,hif,impv,W HNJX >TW L PNJ JHWH L MCMRT L DRTJKM,,L PNJ JHWH,L PNH/ JHWH/,before / in front of YHWH,0,prep,person,anim,det,subs,simple,factive,goal,L PNH/,,,,,,verb rec,[W J>M]R MCH >L >HRN Q[X] YNY[NT >XT W TN CMH ML> H <MR MN W HNJ]X >TW L PNJ JHWH L MCMRT [L DRTJKM],
38085,NWX[,MT,Exodus,16,34,JNJXHW,K >CR YWH JHWH >L MCH W JNJXHW >HRN L PNJ H <DT L MCMRT,,hif,wayq,W JNJXHW >HRN L PNJ H <DT L MCMRT,>HRN,L PNJ H <DT,L PNH/ H <DWT/,in front of the testimony,0,prep,other,inanim,det,subs,complex,factive,goal,L PNH/,,,,,,,,
1955532,NWX[,4Q22,Exodus,16,34,JNJXHW,K >CR YWH JHWH >T MCH W JNJXHW >HRN L PNJ H <DT L MCMRT,1 110 000 1111 10 011 1 100000 1111 1 111 1 111 1 11111,hif,wayq,W JNJXHW >HRN L PNJ H <DT L MCMRT,>HRN,L PNJ H <DT,L PNH/ H <DWT/,in front of the testimony,0,prep,other,inanim,det,subs,complex,factive,goal,L PNH/,,,,,,reconstructed,[K >C]R YWH [JHWH >]T M[CH W J]NJXHW [>HRN L PNJ H <DT L MCMRT],
38103,BW>[,MT,Exodus,16,35,B>M,W BNJ JFR>L >KLW >T H MN >RB<JM CNH <D B>M >L >RY NWCBT >T H MN >KLW <D B>M >L QYH >RY KN<N,,qal,infc,<D B>M >L >RY NWCBT,,>L >RY NWCBT,>L >RY/ JCB[,to an inhabited land,0,prep,place,inanim,und,subs,complex,factive,goal,>L,,,,,,,,
38112,BW>[,MT,Exodus,16,35,B>M,W BNJ JFR>L >KLW >T H MN >RB<JM CNH <D B>M >L >RY NWCBT >T H MN >KLW <D B>M >L QYH >RY KN<N,,qal,infc,<D B>M >L QYH >RY KN<N,,>L QYH >RY KN<N,>L QYH=/ >RY/ KN<N/,to the border of the land of Canaan,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,,
1955551,BW>[,4Q22,Exodus,16,35,B>M,W BNJ JFR>L >KLW >T H MN >RB<JM CNH <D B>M >L >RY NWCBT >T H MN >KLW <D B>M >L QYH >RY KN<N,1 111 11111 1111 11 1 11 000111 111 11 111 11 111 11111 11 1 11 1111 11 111 11 111 111 1111,qal,infc,<D B>M >L >RY NWCBT,,>L >RY NWCBT,>L >RY/ JCB[,to an inhabited land,0,prep,place,inanim,und,subs,complex,factive,goal,>L,,,,,,reconstructed,[W BNJ JFR>L >KLW >T H MN] >RB[<JM CNH <D B>M >L >RY NWCBT >T H MN >KLW <D B>M >L QYH >RY KN<N],
1955560,BW>[,4Q22,Exodus,16,35,B>M,W BNJ JFR>L >KLW >T H MN >RB<JM CNH <D B>M >L >RY NWCBT >T H MN >KLW <D B>M >L QYH >RY KN<N,1 111 11111 1111 11 1 11 000111 111 11 111 11 111 11111 11 1 11 1111 11 111 11 111 111 1111,qal,infc,<D B>M >L QYH >RY KN<N,,>L QYH >RY KN<N,>L QYH=/ >RY/ KN<N/,to the border of the land of Canaan,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,reconstructed,[W BNJ JFR>L >KLW >T H MN] >RB[<JM CNH <D B>M >L >RY NWCBT >T H MN >KLW <D B>M >L QYH >RY KN<N],
1943937,BW>[,4Q11,Exodus,16,35,B>M,W BNJ JFR>L >KLW >T H MN >RB<JM CNH <D B>M >L >RY NWCBT >T H MN >KLW <D B>M >L QYH >RY KN<N,1 111 11111 1111 00 0 00 000000 000 01 111 11 111 11111 11 1 11 1110 00 000 00 000 000 0110,qal,infc,<D B>M >L >RY NWCBT,,>L >RY NWCBT,>L >RY/ JCB[,to an inhabited land,0,prep,place,inanim,und,subs,complex,factive,goal,>L,,,,,,reconstructed,[W BNJ JFR>L >KLW] >T H MN >RB<JM CNH <[D B>M >L >RY NWCBT >T H MN >KL]W <D B>M >L QYH >RY K[N<]N,
1943946,BW>[,4Q11,Exodus,16,35,B>M,W BNJ JFR>L >KLW >T H MN >RB<JM CNH <D B>M >L >RY NWCBT >T H MN >KLW <D B>M >L QYH >RY KN<N,1 111 11111 1111 00 0 00 000000 000 01 111 11 111 11111 11 1 11 1110 00 000 00 000 000 0110,qal,infc,<D B>M >L QYH >RY KN<N,,>L QYH >RY KN<N,>L QYH=/ >RY/ KN<N/,to the border of the land of Canaan,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,[W BNJ JFR>L >KLW] >T H MN >RB<JM CNH <[D B>M >L >RY NWCBT >T H MN >KL]W <D B>M >L QYH >RY K[N<]N,
38125,NS<[,MT,Exodus,17,1,JS<W,W JS<W KL <DT BNJ JFR>L M MDBR SJN L MS<JHM <L PJ JHWH W JXNW B RPJDJM W >JN MJM L CTT H <M,,qal,wayq,W JS<W KL <DT BNJ JFR>L M MDBR SJN L MS<JHM <L PJ JHWH,KL <DT BNJ JFR>L,L MS<JHM,L MS</,on their journeys,0,prep,occupation,inanim,det,subs,complex,factive,other,L,,,,,,,,
1955575,NS<[,4Q22,Exodus,17,1,JS<W,W JS<W KL <DT BNJ JFR>L M MDBR SJN L MS<JHM <L PJ JHWH W JXNW B RPJDJM W >JN MJM L CTT H <M,0 1111 11 111 111 11100 0 1111 100 0 011111 11 11 1111 1 1111 1 111110 0 000 111 1 111 1 11,qal,wayq,W JS<W KL <DT BNJ JFR>L M MDBR SJN L MS<JHM <L PJ JHWH,KL <DT BNJ JFR>L,L MS<JHM,L MS</,on their journeys,0,prep,occupation,inanim,det,subs,complex,factive,other,L,,,,,,reconstructed,W [JS<W KL <DT BNJ JFR]>L M [MDBR S]JN L M[S<JHM <L PJ JHWH W JXNW B RPJDJ]M W >JN [MJM L CTT H <M],
1950094,NS<[,4Q14,Exodus,17,1,JS<W,W JS<W KL <DT BNJ JFR>L L MS<JHM M MDBR SJN <L PJ JHWH W JXNW B RPJDJM W >JN MJM L CTT H <M,1 1111 11 111 111 11100 0 000000 0 0000 111 11 11 1111 1 1111 1 111111 1 111 111 1 111 1 11,qal,wayq,W JS<W KL <DT BNJ JFR>L L MS<JHM M MDBR SJN <L PJ JHWH,KL <DT BNJ JFR>L,L MS<JHM,L MS</,on their journeys,0,prep,occupation,inanim,det,subs,complex,factive,other,L,,,,,,reconstructed,[W JS<W KL <DT BNJ JFR]>L L MS<JHM M MDBR [SJN <L PJ JHWH W JXNW B RPJDJM W >JN MJM L CTT H <M],
1943963,NS<[,4Q11,Exodus,17,1,JS<W,W JS<W KL <DT BNJ JFR>L L MS<JHM M MDBR SJN <L PJ JHWH W JXNW B RPJDJM W >JN MJM L CTWT H <M,1 1111 00 111 111 00000 0 101110 0 1111 111 11 11 1111 1 1111 1 111111 1 111 111 0 0010 0 00,qal,wayq,W JS<W KL <DT BNJ JFR>L L MS<JHM M MDBR SJN <L PJ JHWH,KL <DT BNJ JFR>L,L MS<JHM,L MS</,on their journeys,0,prep,occupation,inanim,det,subs,complex,factive,other,L,,,,,,reconstructed,[W JS<W] KL [<DT BNJ] JFR>L L [M]S[<JH]M M [MDBR SJN <L PJ JHWH W JXNW B RPJDJM W >JN MJM] L CT[W]T H <M,
38229,<BR[,MT,Exodus,17,5,<BR,W J>MR JHWH >L MCH <BR L PNJ H <M W QX >TK M ZQNJ JFR>L W MVK >CR HKJT BW >T H J>R QX B JDK W HLKT,,qal,impv,<BR L PNJ H <M,,L PNJ H <M,L PNH/ H <M/,before / in front of the people,0,prep,group,anim,det,subs,simple,factive,trajectory,L PNH/,,,,,,,,
38252,HLK[,MT,Exodus,17,5,HLKT,W J>MR JHWH >L MCH <BR L PNJ H <M W QX >TK M ZQNJ JFR>L W MVK >CR HKJT BW >T H J>R QX B JDK W HLKT,,qal,perf,W HLKT,,no complement,no complement,,,,,,,,,,,,,,,,,,,
1955681,<BR[,4Q22,Exodus,17,5,<BR,W J>MR JHWH >L MCH <BR L PNJ H <M W QX >TK M ZQNJ JFR>L W MVK >CR HKJT BW >T H J>R QX B JDK W HLKT,1 1111 1100 00 000 111 1 111 1 11 1 11 111 1 1111 11111 1 100 000 0000 11 11 1 000 11 1 111 1 1111,qal,impv,<BR L PNJ H <M,,L PNJ H <M,L PNH/ H <M/,before / in front of the people,0,prep,group,anim,det,subs,simple,factive,trajectory,L PNH/,,,,,,reconstructed,[W J>MR JH]WH >L MCH [<BR L PNJ H <M W QX >TK M ZQNJ JFR>L W M]VK >CR HKJT [BW >T H] J>R [QX B JDK W HLKT],
1950197,<BR[,4Q14,Exodus,17,5,<BR,W J>MR JHWH <BR L PNJ H <M W QX >TK M ZQNJ JFR>L W MVK >CR HKJT BW >T H J>R QX B JDK W HLKT,0 0000 0000 000 0 000 0 11 1 11 111 1 1111 11111 1 111 111 1111 11 11 1 111 11 0 000 0 0000,qal,impv,<BR L PNJ H <M,,L PNJ H <M,L PNH/ H <M/,before / in front of the people,0,prep,group,anim,det,subs,simple,factive,trajectory,L PNH/,,,,,,reconstructed,W J>MR JHWH <BR L PNJ H [<M W QX >TK M ZQNJ JFR>L W MVK >CR HKJT BW >T H J>R QX] B JDK W HLKT,
1950220,HLK[,4Q14,Exodus,17,5,HLKT,W J>MR JHWH <BR L PNJ H <M W QX >TK M ZQNJ JFR>L W MVK >CR HKJT BW >T H J>R QX B JDK W HLKT,0 0000 0000 000 0 000 0 11 1 11 111 1 1111 11111 1 111 111 1111 11 11 1 111 11 0 000 0 0000,qal,perf,W HLKT,,no complement,no complement,,,,,,,,,,,,,,,,,,W J>MR JHWH <BR L PNJ H [<M W QX >TK M ZQNJ JFR>L W MVK >CR HKJT BW >T H J>R QX] B JDK W HLKT,
1944057,HLK[,4Q11,Exodus,17,5,HLKT,W MVK >CR HKJT BW >T H J>R QX B JDK W HLKT,1 111 111 1111 11 11 1 111 11 1 100 0 0100,qal,perf,W HLKT,,no complement,no complement,,,,,,,,,,,,,,,,,,[W MVK >CR HKJT BW >T H J>R QX B J]DK W H[L]KT,
38269,JY>[,MT,Exodus,17,6,JY>W,HNNJ <MD L PNJK CM <L H YWR B XRB W HKJT B YWR W JY>W MMNW MJM W CTH H <M W J<F KN MCH L <JNJ ZQNJ JFR>L,,qal,perf,W JY>W MMNW MJM,MJM,MMNW,MN,(out) from it,0,prep,object,inanim,det,prsf,simple,factive,source,MN,,,,,,min excluded,,
1955721,JY>[,4Q22,Exodus,17,6,JY>W,HNNJ <MD L PNJK CM <L H YWR B XWRB W HKJT B YWR W JY>W MMNW MJM W CTH H <M W J<F KN MCH L <JNJ ZQNJ JFR>L,1111 111 0 0000 00 11 1 100 0 0011 1 1111 1 111 1 1111 1111 111 1 100 0 00 0 011 11 000 1 1111 0000 11111,qal,perf,W JY>W MMNW MJM,MJM,MMNW,MN,(out) from it,0,prep,object,inanim,det,prsf,simple,factive,source,MN,,,,,,min excluded,[HNNJ <MD] L PNJK CM [<L H Y]WR B XW[RB W HKJT B YWR W JY>W MMNW MJM W C]TH H <M W J[<F KN] MCH [L <JNJ] ZQNJ [JFR>L],
1950237,JY>[,4Q14,Exodus,17,6,JY>W,HNNJ <MD L PNJK CM <L H YWR B XRB W HKJT B YWR W JY>W MMNW MJM W CTH H <M W J<F KN MCH L <JNJ ZQNJ JFR>L,0001 111 1 1111 11 11 1 111 1 111 1 1111 1 111 1 1111 1111 000 0 001 1 11 1 111 11 111 1 1111 1111 11111,qal,perf,W JY>W MMNW MJM,MJM,MMNW,MN,(out) from it,0,prep,object,inanim,det,prsf,simple,factive,source,MN,,,,,,reconstructed,HNN[J <MD L PNJK CM <L H YWR B XRB W HKJT B YWR W JY>W MMNW] MJM W CT[H H <M W J<F KN MCH L <JNJ ZQNJ JFR>L],
38311,BW>[,MT,Exodus,17,8,JB>,W JB> <MLQ W JLXM <M JFR>L B RPJDM,,qal,wayq,W JB> <MLQ,<MLQ,no complement,no complement,,,,,,,,,,,,,,,,,,,
38328,JY>[,MT,Exodus,17,9,Y>,W J>MR MCH >L JHWC< BXR LNW >NCJM W Y> HLXM B <MLQ MXR >NKJ NYB <L R>C H GB<H W MVH H >LHJM B JDJ,,qal,impv,W Y>,,no complement,no complement,,,,,,,,,,,,,,,,,,,
1944137,JY>[,4Q11,Exodus,17,9,Y>,W J>MR MCH >L JHWC< BXR LNW >NCJM W Y> HLXM B <MLQ MXR >NKJ NYB <L,1 1011 010 00 00111 111 111 11111 1 11 1111 1 1111 111 1111 110 00,qal,impv,W Y>,,no complement,no complement,,,,,,,,,,,,,,,,,reconstructed,[W J]>[MR] M[C]H >L JH[WC< BXR LNW >NCJM W Y> HLXM B <MLQ MXR >NKJ NY]B <L,
38362,<LH[,MT,Exodus,17,10,<LW,W J<F JHWC< K >CR >MR LW MCH L HLXM B <MLQ W MCH >HRN W XWR <LW R>C H GB<H,,qal,perf,W MCH >HRN W XWR <LW R>C H GB<H,MCH >HRN W XWR,R>C H GB<H,R>C/ H GB<H/,on top of the hill,0,vc,place,inanim,det,subs,complex,factive,goal,,,,,,,,,
1955818,<LH[,4Q22,Exodus,17,10,<LW,W J<F JHWC< K >CR >MR LW MCH L HLXM B <MLQ W MCH >HRN W XWR <LW R>C H GB<H,1 111 11111 1 100 000 01 111 0 0000 0 0100 0 111 1111 1 111 111 111 1 0000,qal,perf,W MCH >HRN W XWR <LW R>C H GB<H,MCH >HRN W XWR,R>C H GB<H,R>C/ H GB<H/,on top of the hill,0,vc,place,inanim,det,subs,complex,factive,goal,,,,,,,reconstructed,[W J<F JHWC< K >]CR >MR L[W MCH] L HLXM B <[M]LQ W [MCH >HRN W XWR <LW R>C H] GB<H,
1950335,<LH[,4Q14,Exodus,17,10,<LW,W J<F JHWC< K >CR >MR LW MCH L HLXM B <MLQ W MCH >HRN W XWR <LW R>C H GB<H,1 111 11111 1 111 111 00 000 0 0000 0 0000 1 111 1111 1 111 111 111 1 1111,qal,perf,W MCH >HRN W XWR <LW R>C H GB<H,MCH >HRN W XWR,R>C H GB<H,R>C/ H GB<H/,on top of the hill,0,vc,place,inanim,det,subs,complex,factive,goal,,,,,,,reconstructed,[W J<F JHWC< K >CR >MR] LW MCH L HLXM B <MLQ [W MCH >HRN W XWR <LW R>C H GB<H],
1944166,<LH[,4Q11,Exodus,17,10,<LW,W J<F JHWC< K >CR >MR LW MCH L HLXM B <MLQ W MCH >HRN W XWR <LW R>C H GB<H,1 111 11111 1 111 111 11 110 0 0000 1 1111 1 111 1111 1 111 111 111 1 1111,qal,perf,W MCH >HRN W XWR <LW R>C H GB<H,MCH >HRN W XWR,R>C H GB<H,R>C/ H GB<H/,on top of the hill,0,vc,place,inanim,det,subs,complex,factive,goal,,,,,,,reconstructed,[W J<F JHWC< K >CR >MR LW MC]H L HLXM [B <MLQ W MCH >HRN W XWR <LW R>C H GB<H],
38379,NWX[,MT,Exodus,17,11,JNJX,W HJH K >CR JRJM MCH JDW W GBR JFR>L W K >CR JNJX JDW W GBR <MLQ,,hif,impf,K >CR JNJX JDW,,no complement,no complement,,,,,,,,,,,,,,,,,,,
38416,BW>[,MT,Exodus,17,12,B>,W JDJ MCH KBDJM W JQXW >BN W JFJMW TXTJW W JCB <LJH W >HRN W XWR TMKW B JDJW M ZH >XD W M ZH >XD W JHJ JDJW >MWNH <D B> H CMC,,qal,infc,<D B> H CMC,H CMC,no complement,no complement,,,,,,,,,,,,,,,,,,,
38548,BW>[,MT,Exodus,18,5,JB>,W JB> JTRW XTN MCH W BNJW W >CTW >L MCH >L H MDBR >CR HW> XNH CM HR H >LHJM,,qal,wayq,W JB> JTRW XTN MCH W BNJW W >CTW >L MCH >L H MDBR,JTRW XTN MCH W BNJW W >CTW,>L MCH >L H MDBR,>L MCH=/ >L H MDBR/,to Moses into the wilderness,0,prep,person,anim,det,nmpr,complex,factive,goal,>L,,,,,,,,
1956017,BW>[,4Q22,Exodus,18,5,JB>,W JB> JTRW XTN MCH W BNJW W >CTW >L MCH >L H MDBR >CR HW> XNH CM HR H >LHJM,1 111 0000 111 000 0 0001 0 0000 00 000 10 0 0011 111 111 100 00 00 0 00000,qal,wayq,W JB> JTRW XTN MCH W BNJW W >CTW >L MCH >L H MDBR,JTRW XTN MCH W BNJW W >CTW,>L MCH >L H MDBR,>L MCH=/ >L H MDBR/,to Moses into the wilderness,0,prep,person,anim,det,nmpr,complex,factive,goal,>L,,,,,,verb rec,[W JB>] JTRW [XTN] MCH W BNJ[W] W >CTW >L MCH [>]L H MD[BR >CR HW> X]NH CM HR H >LHJM,
1950531,BW>[,4Q14,Exodus,18,5,JB>,W JB> JTRW XTN MCH W BNJW W >CTW >L MCH >L H MDBR >CR HW> XNH CM HR H >LHJM,1 111 1111 111 000 0 0000 0 0000 00 011 00 0 0000 011 111 111 11 11 1 11111,qal,wayq,W JB> JTRW XTN MCH W BNJW W >CTW >L MCH >L H MDBR,JTRW XTN MCH W BNJW W >CTW,>L MCH >L H MDBR,>L MCH=/ >L H MDBR/,to Moses into the wilderness,0,prep,person,anim,det,nmpr,complex,factive,goal,>L,,,,,,verb rec,[W JB> JTRW XTN] MCH W BNJW W >CTW >L M[CH] >L H MDBR >[CR HW> XNH CM HR H >LHJM],
38575,BW>[,MT,Exodus,18,6,B>,W J>MR >L MCH >NJ XTNK JTRW B> >LJK W >CTK W CNJ BNJH <MH,,qal,ptca,>NJ XTNK JTRW B> >LJK,>NJ XTNK JTRW,>LJK,>L,to you,0,prep,person,anim,det,prsf,simple,factive,goal,>L,,,,,,,,
1956045,BW>[,4Q22,Exodus,18,6,B>,W J>MR >L MCH HNH XTNK JTRW B> >LJK W >CTK W CNJ BNJH <MH,1 0000 00 000 000 0000 1111 11 1111 0 0000 0 100 0011 000,qal,ptca,HNH XTNK JTRW B> >LJK,XTNK JTRW,>LJK,>L,to you,0,prep,person,anim,det,prsf,simple,factive,goal,>L,,,,,,reconstructed,[W] J>MR >L MCH HNH XTNK [JTRW B> >LJK] W >CTK W [C]NJ BN[JH] <MH,
1950559,BW>[,4Q14,Exodus,18,6,B>,W J>MR >L MCH >NJ JTRW XTNK B> >LJK W >CTK W CNJ BNJH <MH,1 0000 00 000 000 0000 0111 00 0011 1 1111 1 111 1111 111,qal,ptca,>NJ JTRW XTNK B> >LJK,>NJ JTRW XTNK,>LJK,>L,to you,0,prep,person,anim,det,prsf,simple,factive,goal,>L,,,,,,reconstructed,[W] J>MR >L MCH >NJ JTRW X[TNK] B> >L[JK W >CTK W CNJ BNJH <MH],
38584,JY>[,MT,Exodus,18,7,JY>,W JY> MCH L QR>T XTNW W JCTXW W JCQ LW W JC>LW >JC L R<HW L CLWM W JB>W H >HLH,,qal,wayq,W JY> MCH,MCH,no complement,no complement,,,,,,,,,,,,,,,,,,,
38602,BW>[,MT,Exodus,18,7,JB>W,W JY> MCH L QR>T XTNW W JCTXW W JCQ LW W JC>LW >JC L R<HW L CLWM W JB>W H >HLH,,qal,wayq,W JB>W H >HLH,,H >HLH,H >HL/,to the tent,1,dir-he,object,inanim,det,subs,simple,factive,goal,,,,,,,,,
1956073,BW>[,4Q22,Exodus,18,7,JB>W,W JY> MCH L QR>T XTNW W JCTXW W JCQ LW W JC>LW >JC L R<HW L CLWM W JB>W H >HLH,0 000 110 0 1011 0111 1 11111 1 100 00 1 00000 001 1 0011 0 0000 0 0111 1 1111,qal,wayq,W JB>W H >HLH,,H >HLH,H >HL/,to the tent,1,dir-he,object,inanim,det,subs,simple,factive,goal,,,,,,,reconstructed,W JY> [MC]H L [Q]R[>T] X[TNW W JCTXW W J]CQ LW [W] JC>LW >J[C L] R<[HW] L CLWM W J[B>W H >HLH],
1950587,BW>[,4Q14,Exodus,18,7,JBJ>HW,W JY> MCH L QR>T XTNW W JCTXW W JCQ LW W JC>LW >JC L R<HW L CLWM W JBJ>HW H >HLH,1 111 000 0 0000 0011 0 00001 1 111 11 1 11111 111 1 1111 1 1110 0 000000 0 0000,hif,wayq,W JBJ>HW H >HLH,,H >HLH,H >HL/,to the tent,1,dir-he,object,inanim,det,subs,simple,factive,goal,,,,,,,,[W JY>] MCH L QR>T XT[NW] W JCTX[W W JCQ LW W JC>LW >JC L R<HW L CLW]M W JBJ>HW H >HLH,
38703,BW>[,MT,Exodus,18,12,JB>,W JQX JTRW XTN MCH <LH W ZBXJM L >LHJM W JB> >HRN W KL ZQNJ JFR>L L >KL LXM <M XTN MCH L PNJ H >LHJM,,qal,wayq,W JB> >HRN W KL ZQNJ JFR>L,>HRN W KL ZQNJ JFR>L,no complement,no complement,,,,,,,,,,,,,,,,,,,
38789,BW>[,MT,Exodus,18,15,JB>,W J>MR MCH L XTNW KJ JB> >LJ H <M L DRC >LHJM,,qal,impf,KJ JB> >LJ H <M,H <M,>LJ,>L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,>L,,,,,,,,
1956261,BW>[,4Q22,Exodus,18,15,JB>,W J>MR MCH L XTNW KJ JB> >LJ H <M L DRC >LHJM,1 1111 000 0 0001 11 111 111 1 11 1 111 11111,qal,impf,KJ JB> >LJ H <M,H <M,>LJ,>L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,>L,,,,,,reconstructed,[W J>MR] MCH L XTN[W KJ JB> >LJ H <M L DRC >LHJM],
38800,BW>[,MT,Exodus,18,16,B>,KJ JHJH LHM DBR B> >LJ W CPVTJ BJN >JC W BJN R<HW W HWD<TJ >T XQJ H >LHJM W >T TWRTJW,,qal,perf,B> >LJ,,>LJ,>L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,>L,,,,,,,,
1956274,BW>[,4Q22,Exodus,18,16,BW>,KJ JHJH LHM DBR W BW> >LJ W CPVTJ BJN >JC W BJN R<HW W HWD<TJ >T XWQJ H >LHJM W >T TWRTJW,11 1111 000 000 0 110 000 1 11111 110 000 0 001 1111 1 111111 00 0000 0 00000 1 11 111111,qal,infa,W BW> >LJ,,>LJ,>L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,>L,,,,,,,[KJ JHJH] LHM DBR W [BW]> >LJ [W CPVTJ BJ]N >JC W BJ[N R<HW W HWD<TJ] >T XWQJ H >LHJM [W >T TWRTJW],
38869,BW>[,MT,Exodus,18,19,HB>T,<TH CM< B QLJ >J<YK W JHJ >LHJM <MK HJH >TH L <M MWL H >LHJM W HB>T >TH >T H DBRJM >L H >LHJM,,hif,perf,W HB>T >TH >T H DBRJM >L H >LHJM,>TH,>L H >LHJM,>L H >LHJM/,to (the) god,0,prep,person,anim,det,subs,simple,factive,goal,>L,,,,,,,,
1956341,BW>[,4Q22,Exodus,18,19,HB>T,<TH CM< B QLJ >J<YK W JHJ >LHJM <MK W HB>T >TH >T H DBRJM >L H >LHJM,111 111 1 111 11111 1 111 11111 111 1 1111 111 11 1 11111 11 1 11111,hif,perf,W HB>T >TH >T H DBRJM >L H >LHJM,>TH,>L H >LHJM,>L H >LHJM/,to (the) god,0,prep,person,anim,det,subs,simple,factive,goal,>L,,,,,,reconstructed,[<TH CM< B QLJ >J<YK W JHJ >LHJM <MK W HB>T >TH >T H DBRJM >L H >LHJM],
38893,HLK[,MT,Exodus,18,20,JLKW,W HZHRTH >THM >T H XQJM W >T H TWRT W HWD<T LHM >T H DRK JLKW BH W >T H M<FH >CR J<FWN,,qal,impf,JLKW BH,,BH,B,in it,0,prep,abstract,inanim,det,prsf,simple,fictive,trajectory,B,,,,,,,,
1956367,HLK[,4Q22,Exodus,18,20,JLKW,W HZHRTH >THM >T H XQJM W >T H TWRT W HWD<T LHM >T H DRK >CR JLKW BH W >T H M<FH >CR J<FWN,1 111111 1111 11 1 1111 1 11 1 1111 1 11111 110 01 0 000 001 1111 11 1 11 1 1111 111 11111,qal,impf,>CR JLKW BH,,BH,B,in it,0,prep,abstract,inanim,det,prsf,simple,fictive,trajectory,B,,,,,,reconstructed,[W HZHRTH >THM >T H XQJM W >T H TWRT W HWD<T LH]M >[T] H DRK >C[R JLKW BH W >T H M<FH >CR J<FWN],
1944276,HLK[,4Q11,Exodus,18,20,JLKW,>THM >T H XQ JM W >T H TWRWT W HWD<T LHM >T H DRK >CR JLKW BH W >T H M<FH >CR J<FWN,1110 00 0 00 00 0 00 0 00000 0 01111 111 00 0 000 000 0000 00 0 00 0 0000 000 00000,qal,impf,>CR JLKW BH,,BH,B,in it,0,prep,abstract,inanim,det,prsf,simple,fictive,trajectory,B,,,,,,reconstructed,[>TH]M >T H XQ JM W >T H TWRWT W H[WD<T LHM] >T H DRK >CR JLKW BH W >T H M<FH >CR J<FWN,
38943,BW>[,MT,Exodus,18,22,JBJ>W,W CPVW >T H <M B KL <T W HJH KL H DBR H GDL JBJ>W >LJK W KL H DBR H QVN JCPVW HM W HQL M <LJK W NF>W >TK,,hif,impf,KL H DBR H GDL JBJ>W >LJK,,>LJK,>L,to you,0,prep,person,anim,det,prsf,simple,factive,goal,>L,,,,,,,,
1956421,BW>[,4Q22,Exodus,18,22,JBJ>W,W CPVW >T H <M B KL <T W HJH KL H DBR H GDL JBJ>W >LJK W KL H DBR H QVN JCPWVW HM W HQL M <LJK W NF>W >TK,0 0000 11 0 00 0 00 00 0 110 11 1 111 1 111 11111 1111 1 11 1 111 0 100 000011 11 1 111 1 1111 1 1111 111,hif,impf,KL H DBR H GDL JBJ>W >LJK,,>LJK,>L,to you,0,prep,person,anim,det,prsf,simple,factive,goal,>L,,,,,,reconstructed,W CPVW [>T] H <M B KL <T W [HJ]H [KL H DBR H GDL JBJ>W >LJK W KL H DBR] H [Q]VN JCPW[VW HM W HQL M <LJK W NF>W >TK],
