chapter,verse_num,verse
22,12,"ἐὰν δὲ κλαπῇ παρ’ αὐτοῦ, ἀποτίσει τῷ κυρίῳ."
22,13,"ἐὰν δὲ θηριάλωτον γένηται, ἄξει αὐτὸν ἐπὶ τὴν θήραν καὶ οὐκ ἀποτίσει."
22,14,"ἐὰν δὲ αἰτήσῃ τις παρὰ τοῦ πλησίον, καὶ συντριβῇ ἢ ἀποθάνῃ ἢ αἰχμάλωτον γένηται, ὁ δὲ κύριος μὴ ᾖ μετ’ αὐτοῦ, ἀποτίσει ·"
22,15,"ἐὰν δὲ ὁ κύριος ᾖ μετ’ αὐτοῦ, οὐκ ἀποτίσει · ἐὰν δὲ μισθωτὸς ᾖ, ἔσται αὐτῷ ἀντὶ τοῦ μισθοῦ αὐτοῦ."
22,16,"ἐὰν δὲ ἀπατήσῃ τις παρθένον ἀμνήστευτον καὶ κοιμηθῇ μετ’ αὐτῆς, φερνῇ φερνιεῖ αὐτὴν αὐτῷ γυναῖκα."
22,17,"ἐὰν δὲ ἀνανεύων ἀνανεύσῃ καὶ μὴ βούληται ὁ πατὴρ αὐτῆς δοῦναι αὐτὴν αὐτῷ γυναῖκα, ἀργύριον ἀποτίσει τῷ πατρὶ καθ’ ὅσον ἐστὶν ἡ φερνὴ τῶν παρθένων."
22,18,φαρμακοὺς οὐ περιποιήσετε.
22,19,"πᾶν κοιμώμενον μετὰ κτήνους, θανάτῳ ἀποκτενεῖτε αὐτούς."
22,20,"ὁ θυσιάζων θεοῖς θανάτῳ ἐξολοθρευθήσεται, πλὴν Κυρίῳ μόνῳ."
22,21,"καὶ προσήλυτον οὐ κακώσετε, οὐ -δὲ μὴ θλίψητε αὐτόν · ἦτε γὰρ προσήλυτοι ἐν γῇ Αἰγύπτῳ."
22,22,πᾶσαν χήραν καὶ ὀρφανὸν οὐ κακώσετε ·
22,23,"ἐὰν δὲ κακίᾳ κακώσητε αὐτούς, καὶ κεκράξαντες καταβοήσωσι πρός με, ἀκοῇ εἰσακούσομαι τῆς φωνῆς αὐτῶν"
22,24,"καὶ ὀργισθήσομαι θυμῷ καὶ ἀποκτενῶ ὑμᾶς μαχαίρᾳ, καὶ ἔσονται αἱ γυναῖκες ὑμῶν χῆραι καὶ τὰ παιδία ὑμῶν ὀρφανά."
22,25,"ἐὰν δὲ ἀργύριον ἐκδανείσῃς τῷ ἀδελφῷ τῷ πενιχρῷ παρὰ σοί, οὐκ ἔσῃ αὐτὸν κατεπείγων, οὐκ ἐπιθήσεις αὐτῷ τόκον."
22,26,"ἐὰν δὲ ἐνεχύρασμα ἐνεχυράσῃς τὸ ἱμάτιον τοῦ πλησίον, πρὸ δυσμῶν ἡλίου ἀποδώσεις αὐτῷ ·"
22,27,"ἔστι γὰρ τοῦτο περιβόλαιον αὐτοῦ, μόνον τοῦτο τὸ ἱμάτιον ἀσχημοσύνης αὐτοῦ · E ἐν τίνι κοιμηθήσεται; ἐὰν οὖν καταβοήσῃ πρός με, εἰσακούσομαι αὐτοῦ · ἐλεήμων γάρ εἰμι."
22,28,θεοὺς οὐ κακολογήσεις καὶ ἄρχοντα τοῦ λαοῦ σου οὐ κακῶς ἐρεῖς.
22,29,ἀπαρχὰς ἅλωνος καὶ ληνοῦ σου οὐ καθυστερήσεις · τὰ πρωτότοκα τῶν υἱῶν σου δώσεις ἐμοί.
22,30,"οὕτω ποιήσεις τὸν μόσχον σου καὶ τὸ πρόβατόν σου καὶ τὸ ὑποζύγιόν σου · ἑπτὰ ἡμέρας ἔσται ὑπὸ τὴν μητέρα, τῇ δὲ ὀγδόῃ ἡμέρᾳ ἀποδώσεις μοι αὐτό."
22,31,"καὶ ἄνδρες ἅγιοι ἔσεσθέ μοι. καὶ κρέας θηριάλωτον οὐκ ἔδεσθε, τῷ κυνὶ ἀπορρίψατε αὐτό."
23,1,οὐ παραδέξῃ ἀκοὴν ματαίαν. οὐ συγκαταθήσῃ μετὰ τοῦ ἀδίκου γενέσθαι μάρτυς ἄδικος.
23,2,"οὐκ ἔσῃ μετὰ πλειόνων ἐπὶ κακίᾳ. οὐ προστεθήσῃ μετὰ πλήθους ἐκκλῖναι μετὰ τῶν πλειόνων, ὥστε ἐκκλῖναι κρίσιν."
23,3,καὶ πένητα οὐκ ἐλεήσεις ἐν κρίσει.
23,4,"ἐὰν δὲ συναντήσῃς τῷ βοΐ τοῦ ἐχθροῦ σου ἢ τῷ ὑποζυγίῳ αὐτοῦ πλανωμένοις, ἀποστρέψας ἀποδώσεις αὐτῷ."
23,5,"ἐὰν δὲ ἴδῃς τὸ ὑποζύγιον τοῦ ἐχθροῦ σου πεπτωκὸς ὑπὸ τὸν γόνον αὐτοῦ, οὐ παρελεύσῃ αὐτό, ἀλλὰ συναρεῖς αὐτὸ μετ’ αὐτοῦ."
23,6,οὐ διαστρέψεις κρίμα πένητος ἐν κρίσει αὐτοῦ.
23,7,ἀπὸ παντὸς ρήματος ἀδίκου ἀποστήσῃ · ἀθῷον καὶ δίκαιον οὐκ ἀποκτενεῖς καὶ οὐ δικαιώσεις τὸν ἀσεβῆ ἕνεκεν δώρων.
23,8,καὶ δῶρα οὐ λήψῃ · τὰ γὰρ δῶρα ἐκτυφλοῖ ὀφθαλμοὺς βλεπόντων καὶ λυμαίνεται ρήματα δίκαια.
23,9,καὶ προσήλυτον οὐ θλίψετε · ὑμεῖς γὰρ οἴδατε τὴν ψυχὴν τοῦ προσηλύτου · αὐτοὶ γὰρ προσήλυτοι ἦτε ἐν γῇ Αἰγύπτῳ.
23,10,ἓξ ἔτη σπερεῖς τὴν γῆν σου καὶ συνάξεις τὰ γεννήματα αὐτῆς ·
23,11,"τῷ δὲ ἑβδόμῳ ἄφεσιν ποιήσεις καὶ ἀνήσεις αὐτήν, καὶ ἔδονται οἱ πτωχοὶ τοῦ ἔθνους σου, τὰ δὲ ὑπολειπόμενα ἔδεται τὰ ἄγρια θηρία. οὕτω ποιήσεις τὸν ἀμπελῶνά σου καὶ τὸν ἐλαιῶνά σου."
23,12,"ἓξ ἡμέρας ποιήσεις τὰ ἔργα σου, τῇ δὲ ἡμέρᾳ τῇ ἑβδόμῃ ἀνάπαυσις, ἵνα ἀναπαύσηται ὁ βοῦς σου καὶ τὸ ὑποζύγιόν σου, καὶ ἵνα ἀναψύξῃ ὁ υἱὸς τῆς παιδίσκης σου καὶ ὁ προσήλυτος. E"
23,13,"πάντα, ὅσα εἴρηκα πρὸς ὑμᾶς, φυλάξασθε. καὶ ὄνομα θεῶν ἑτέρων οὐκ ἀναμνησθήσεσθε, οὐ -δὲ μὴ ἀκουσθῇ ἐκ τοῦ στόματος ὑμῶν."
23,14,τρεῖς καιροὺς τοῦ ἐνιαυτοῦ ἑορτάσατέ μοι.
23,15,"τὴν ἑορτὴν τῶν ἀζύμων φυλάξασθε ποιεῖν · ἑπτὰ ἡμέρας ἔδεσθε ἄζυμα, καθάπερ ἐνετειλάμην σοι, κατὰ τὸν καιρὸν τοῦ μηνὸς τῶν νέων · ἐν γὰρ αὐτῷ ἐξῆλθες ἐξ Αἰγύπτου, οὐκ ὀφθήσῃ ἐνώπιόν μου κενός."
23,16,"καὶ ἑορτὴν θερισμοῦ πρωτογεννημάτων ποιήσεις τῶν ἔργων σου, ὧν ἐὰν σπείρῃς ἐν τῷ ἀγρῷ σου, καὶ ἑορτὴν συντελείας ἐπ’ ἐξόδου τοῦ ἐνιαυτοῦ ἐν τῇ συναγωγῇ τῶν ἔργων σου τῶν ἐκ τοῦ ἀγροῦ σου."
23,17,τρεῖς καιροὺς τοῦ ἐνιαυτοῦ ὀφθήσεται πᾶν ἀρσενικόν σου ἐνώπιον Κυρίου τοῦ Θεοῦ σου.
23,18,"ὅταν γὰρ ἐκβάλω τὰ ἔθνη ἀπὸ προσώπου σου καὶ ἐμπλατύνω τὰ ὅριά σου, οὐ θύσεις ἐπὶ ζύμῃ αἷμα θυσιάσματός μου, οὐ δὲ μὴ κοιμηθῇ στέαρ τῆς ἑορτῆς μου ἕως πρωΐ."
23,19,τὰς ἀπαρχὰς τῶν πρωτογεννημάτων τῆς γῆς σου εἰσοίσεις εἰς τὸν οἶκον Κυρίου τοῦ Θεοῦ σου. οὐχ ἑψήσεις ἄρνα ἐν γάλακτι μητρὸς αὐτοῦ.
23,20,"καὶ ἰδοὺ ἐγὼ ἀποστέλλω τὸν ἄγγελόν μου πρὸ προσώπου σου, ἵνα φυλάξῃ σε ἐν τῇ ὁδῷ, ὅπως εἰσαγάγῃ σε εἰς τὴν γῆν, ἣν ἡτοίμασά σοι."
23,21,"πρόσεχε σεαυτῷ καὶ εἰσάκουε αὐτοῦ καὶ μὴ ἀπείθει αὐτῷ · οὐ γὰρ μὴ ὑποστείληταί σε, τὸ γὰρ ὄνομά μού ἐστιν ἐπ’ αὐτῷ."
23,22,"ἐὰν ἀκοῇ ἀκούσητε τῆς ἐμῆς φωνῆς καὶ ποιήσῃς πάντα, ὅσα ἂν ἐντείλωμαί σοι, καὶ φυλάξητε τὴν διαθήκην μου, ἔσεσθέ μοι λαὸς περιούσιος ἀπὸ πάντων τῶν ἐθνῶν · ἐμὴ γάρ ἐστι πᾶσα ἡ γῆ, ὑμεῖς δὲ ἔσεσθέ μοι βασίλειον ἱεράτευμα καὶ ἔθνος ἅγιον. ταῦτα τὰ ρήματα ἐρεῖς τοῖς υἱοῖς Ἰσραήλ · ἐὰν ἀκοῇ ἀκούσητε τῆς φωνῆς μου καὶ ποιήσητε πάντα ὅσα ἂν εἴπω σοι, ἐχθρεύσω τοῖς ἐχθροῖς σου καὶ ἀντικείσομαι τοῖς ἀντικειμένοις σοι ·"
23,23,"πορεύσεται γὰρ ὁ ἄγγελός μου ἡγούμενός σου καὶ εἰσάξει σε πρὸς τὸν Ἀμορραῖον καὶ Χετταῖον καὶ Φερεζαῖον καὶ Χαναναῖον καὶ Γεργεσαῖον καὶ Εὐαῖον καὶ Ἰεβουσαῖον, καὶ ἐκτρίψω αὐτούς."
23,24,"οὐ προσκυνήσεις τοῖς θεοῖς αὐτῶν, οὐ δὲ μὴ λατρεύσῃς αὐτοῖς · οὐ ποιήσεις κατὰ τὰ ἔργα αὐτῶν, ἀλλὰ καθαιρέσει καθελεῖς καὶ συντρίβων συντρίψεις τὰς στήλας αὐτῶν."
23,25,"καὶ λατρεύσεις Κυρίῳ τῷ Θεῷ σου, καὶ εὐλογήσω τὸν ἄρτον σου καὶ τὸν οἶνόν σου καὶ τὸ ὕδωρ σου, καὶ ἀποστρέψω μαλακίαν ἀφ’ ὑμῶν."
23,26,οὐκ ἔσται ἄγονος οὐ -δὲ στείρα ἐπὶ τῆς γῆς σου · τὸν ἀριθμὸν τῶν ἡμερῶν σου ἀναπληρῶν ἀναπληρώσω.
23,27,"καὶ τὸν φόβον ἀποστελῶ ἡγούμενόν σου καὶ ἐκστήσω πάντα τά ἔθνη, εἰς οὓς σὺ εἰσπορεύῃ εἰς αὐτούς, καὶ δώσω πάντας τούς ὑπεναντίους σου φυγάδας."
23,28,"καὶ ἀποστελῶ τὰς σφηκίας προτέρας σου, καὶ ἐκβαλεῖς τοὺς Ἀμορραίους καὶ τοὺς Εὐαίους καὶ τοὺς Χαναναίους καὶ τοὺς Χετταίους ἀπό σοῦ."
23,29,"οὐκ ἐκβαλῶ αὐτοὺς ἐν ἐνιαυτῷ ἑνί, ἵνα μὴ γένηται ἡ γῆ ἔρημος καὶ πολλὰ γένηται ἐπὶ σὲ τὰ θηρία τῆς γῆς."
23,30,"κατὰ μικρὸν ἐκβαλῶ αὐτοὺς ἀπὸ σοῦ, ἕως ἂν αὐξηθῇς καὶ κληρονομήσῃς τὴν γῆν."
23,31,"καὶ θήσω τὰ ὅριά σου ἀπὸ τῆς ἐρυθρᾶς θαλάσσης, ἕως τῆς θαλάσσης τῆς Φυλιστιεὶμ καὶ ἀπὸ τῆς ἐρήμου ἕως τοῦ μεγάλου ποταμοῦ Εὐφράτου · καὶ παραδώσω εἰς τὰς χεῖρας ὑμῶν τοὺς ἐγκαθημένους ἐν τῇ γῇ καὶ ἐκβαλῶ αὐτοὺς ἀπὸ σοῦ."
23,32,"οὐ συγκαταθήσῃ αὐτοῖς καὶ τοῖς θεοῖς αὐτῶν διαθήκην,"
23,33,"καὶ οὐκ ἐγκαθήσονται ἐν τῇ γῇ σου, ἵνα μὴ ἁμαρτεῖν σε ποιήσωσι πρός με · ἐὰν γὰρ δουλεύσῃς τοῖς θεοῖς αὐτῶν, οὗτοι ἔσονταί σοι πρόσκομμα."
